試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2005-09-24,東レアローズ,17,,木村沙織,4,■,■,■,■,nan,25,13,3,0.52,0.4,3.25,1,1,0,100.0,1,0.25,17,2,2,7,19.7,21,13,0,61.9
2005-09-24,東レアローズ,18,,佐藤美耶,1,nan,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,1,1.00,0,0,0,0,-,0,0,0,-
2005-09-24,東レアローズ,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,140,60,12,0.42857142857142855,0.34285714285714286,15.00,6,2,0,33.3,11,2.75,93,4,5,42,15.2,76,48,0,63.2
2005-09-24,武富士バンブー,チーム合計,チーム合計,チーム合計,4,■,■,■,■,nan,52,23,3,0.4423076923076923,0.38461538461538464,5.75,4,0,1,0.0,1,0.25,15,0,0,5,8.3,24,14,0,58.3
2005-09-24,武富士バンブー,5,,足立留美,4,■,■,■,■,nan,40,17,3,0.425,0.35,4.25,0,0,0,-,0,-,17,1,1,5,12.1,23,11,0,47.8
2005-09-24,武富士バンブー,7,,内藤香菜子,4,■,■,■,■,nan,14,2,2,0.14285714285714285,0.0,0.50,0,0,0,-,0,-,13,0,3,4,7.7,15,6,0,40.0
2005-09-24,武富士バンブー,10,,井村仁美,4,■,■,■,■,nan,2,0,0,0.0,0.0,-,0,0,0,-,0,-,10,0,0,2,5.0,0,0,0,-
2005-09-24,武富士バンブー,12,,伊豫谷瞳,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2005-09-24,武富士バンブー,13,,田向友美,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,6,1,0,16.7
2005-09-24,武富士バンブー,14,,三澤由佳,4,□,■,■,■,nan,23,8,2,0.34782608695652173,0.2608695652173913,2.00,0,0,0,-,0,-,9,0,0,5,13.9,4,2,0,50.0
2005-09-24,武富士バンブー,15,,宣美幸,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2005-09-24,武富士バンブー,16,,小松留美,4,■,■,■,■,nan,11,5,0,0.45454545454545453,0.45454545454545453,1.25,0,0,0,-,1,0.25,15,0,0,6,10.0,1,1,0,100.0
2005-09-24,武富士バンブー,17,,池浦文香,2,■,nan,nan,□,nan,8,1,1,0.125,0.0,0.50,0,0,0,-,0,-,2,0,1,0,0.0,0,0,0,-
2005-09-24,武富士バンブー,18,,後藤恵里,2,nan,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2005-09-24,武富士バンブー,33,L,和久山志恵里,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,13,7,0,53.8
2005-09-24,武富士バンブー,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,150,56,11,0.37333333333333335,0.3,14.00,4,0,1,0.0,2,0.50,81,1,5,27,9.3,86,42,0,48.8
2005-09-24,NECレッドロケッツ,2,,杉山祥子,4,■,■,■,■,nan,30,13,3,0.43333333333333335,0.3333333333333333,3.25,0,0,0,-,6,1.50,16,0,4,3,4.7,0,0,0,-
2005-09-24,NECレッドロケッツ,3,,大貫美奈子,4,■,■,■,■,nan,2,1,0,0.5,0.5,0.25,1,0,0,0.0,0,-,18,4,4,5,25.8,0,0,0,-
2005-09-24,NECレッドロケッツ,4,,仁木希,4,■,■,■,■,nan,25,14,2,0.56,0.48,3.50,0,0,0,-,1,0.25,13,0,0,3,5.8,19,19,0,100.0
2005-09-24,NECレッドロケッツ,5,,山本愛,4,■,■,■,■,nan,39,17,3,0.4358974358974359,0.358974358974359,4.25,5,3,2,60.0,2,0.50,15,0,3,4,6.7,1,0,0,0.0
2005-09-24,NECレッドロケッツ,7,,松崎さ代子,4,■,■,■,■,nan,32,10,4,0.3125,0.1875,2.50,4,2,0,50.0,0,-,18,3,4,2,16.1,3,3,0,100.0
2005-09-24,NECレッドロケッツ,8,L,中村真美,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,36,25,0,69.4
2005-09-24,NECレッドロケッツ,9,,梅尾千草,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2005-09-24,NECレッドロケッツ,11,,渡邊絢子,2,nan,nan,□,■,nan,3,2,1,0.6666666666666666,0.3333333333333333,1.00,0,0,0,-,0,-,3,0,0,0,0.0,13,12,0,92.3
2005-09-24,NECレッドロケッツ,15,,石原亜津子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2005-09-24,NECレッドロケッツ,18,,内山みなみ,3,■,■,■,nan,nan,13,5,1,0.38461538461538464,0.3076923076923077,1.67,0,0,0,-,0,-,12,2,3,3,21.2,18,10,0,55.6
2005-09-24,NECレッドロケッツ,19,,松田祥子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2005-09-24,NECレッドロケッツ,21,,高崎紗緒梨,3,□,□,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2005-09-24,NECレッドロケッツ,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,144,62,14,0.4305555555555556,0.3333333333333333,15.50,10,5,2,50.0,9,2.25,95,9,18,20,13.3,90,69,0,76.7
2005-09-24,日立リヴァーレ,2,,板橋恵,4,■,■,■,■,nan,2,1,0,0.5,0.5,0.25,0,0,0,-,0,-,13,1,3,0,6.2,0,0,0,-
2005-09-24,日立リヴァーレ,3,,都澤みどり,4,■,■,■,■,nan,22,9,2,0.4090909090909091,0.3181818181818182,2.25,0,0,0,-,0,-,19,0,0,3,3.9,11,8,0,72.7
2005-09-24,日立リヴァーレ,4,,大沼綾子,4,■,■,■,■,nan,29,16,0,0.5517241379310345,0.5517241379310345,4.00,0,0,0,-,4,1.00,12,0,0,2,4.2,1,1,0,100.0
2005-09-24,日立リヴァーレ,5,,高橋智子,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2005-09-24,日立リヴァーレ,6,,佐田樹理,4,■,■,■,■,nan,32,12,1,0.375,0.34375,3.00,0,0,0,-,0,-,18,1,2,7,14.2,14,8,0,57.1
2005-09-24,日立リヴァーレ,8,L,菊池由希絵,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,24,14,0,58.3
2005-09-24,日立リヴァーレ,9,,熊沢美穂,3,□,nan,□,□,nan,1,0,0,0.0,0.0,-,0,0,0,-,1,0.33,0,0,0,0,-,0,0,0,-
2005-09-24,日立リヴァーレ,10,,山城未沙,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2005-09-24,日立リヴァーレ,12,,齋藤加奈子,4,■,■,■,■,nan,20,12,0,0.6,0.6,3.00,0,0,0,-,3,0.75,19,1,1,3,9.2,24,17,0,70.8
2005-09-24,日立リヴァーレ,13,,田原香理,4,■,■,■,■,nan,16,5,3,0.3125,0.125,1.25,0,0,0,-,2,0.50,12,0,2,2,4.2,1,0,0,0.0
2005-09-24,日立リヴァーレ,17,,井野亜季子,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,6,0,0,2,8.3,0,0,0,-
2005-09-24,日立リヴァーレ,18,,前山陽子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2005-09-24,日立リヴァーレ,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,122,55,6,0.45081967213114754,0.4016393442622951,13.75,0,0,0,-,10,2.50,99,3,8,19,7.4,75,48,0,64.0
2005-09-24,パイオニアレッドウィングス,チーム合計,チーム合計,チーム合計,3,nan,□,■,■,nan,31,10,2,0.3225806451612903,0.25806451612903225,3.33,3,1,0,33.3,0,-,11,2,2,2,20.9,4,3,0,75.0
2005-09-24,パイオニアレッドウィングス,1,,栗原恵,4,□,□,■,■,nan,36,19,1,0.5277777777777778,0.5,4.75,4,1,0,25.0,0,-,12,0,2,6,12.5,9,6,0,66.7
2005-09-24,パイオニアレッドウィングス,4,,庄司夕起,4,■,■,■,■,nan,23,5,1,0.21739130434782608,0.17391304347826086,1.25,3,0,0,0.0,0,-,9,0,0,2,5.6,1,0,0,0.0
2005-09-24,パイオニアレッドウィングス,5,,多治見麻子,4,■,■,■,■,nan,15,5,0,0.3333333333333333,0.3333333333333333,1.25,0,0,0,-,1,0.25,9,0,1,3,8.3,2,2,0,100.0
2005-09-24,パイオニアレッドウィングス,7,L,吉田実代,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,21,15,0,71.4
2005-09-24,パイオニアレッドウィングス,9,,榛澤舞子,3,■,■,nan,□,nan,20,7,1,0.35,0.3,2.33,1,0,0,0.0,0,-,10,2,0,4,28.0,22,14,0,63.6
2005-09-24,パイオニアレッドウィングス,10,,加藤理絵,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2005-09-24,パイオニアレッドウィングス,14,,久保庭怜奈,2,■,■,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,3,25.0,0,0,0,-
2005-09-24,パイオニアレッドウィングス,15,,細川麻美,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2005-09-24,パイオニアレッドウィングス,16,,内田役子,4,□,□,■,■,nan,2,0,0,0.0,0.0,-,0,0,0,-,0,-,9,0,1,6,16.7,0,0,0,-
2005-09-24,パイオニアレッドウィングス,17,,江口理代,4,■,■,■,■,nan,35,14,3,0.4,0.3142857142857143,3.50,1,0,1,0.0,1,0.25,11,0,1,4,9.1,33,16,0,48.5
2005-09-24,パイオニアレッドウィングス,22,,高橋牧子,2,■,■,nan,nan,nan,5,1,0,0.2,0.2,0.50,0,0,0,-,0,-,6,0,0,2,8.3,0,0,0,-
2005-09-24,パイオニアレッドウィングス,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,167,61,8,0.3652694610778443,0.31736526946107785,15.25,12,2,1,16.7,2,0.50,80,4,7,32,14.5,92,56,0,60.9
2005-09-24,シーガルズ,チーム合計,チーム合計,チーム合計,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2005-09-24,シーガルズ,2,,山口舞,4,■,■,■,■,nan,18,10,1,0.5555555555555556,0.5,2.50,1,0,1,0.0,2,0.50,18,0,0,9,12.5,12,4,0,33.3
2005-09-24,シーガルズ,4,,野村まり,4,■,■,■,■,nan,13,5,2,0.38461538461538464,0.23076923076923078,1.25,0,0,0,-,4,1.00,13,0,0,3,5.8,0,0,0,-
2005-09-24,シーガルズ,7,,神田千絵,4,■,■,■,■,nan,19,8,0,0.42105263157894735,0.42105263157894735,2.00,0,0,0,-,2,0.50,14,1,0,5,14.6,5,2,0,40.0
2005-09-24,シーガルズ,13,,高松未,3,nan,□,□,□,nan,1,0,0,0.0,0.0,-,0,0,0,-,1,0.33,2,0,0,1,12.5,1,0,0,0.0
2005-09-24,シーガルズ,15,,岡野弘子,4,■,■,■,■,nan,1,1,0,1.0,1.0,0.25,0,0,0,-,1,0.25,13,0,1,5,9.6,0,0,0,-
2005-09-24,シーガルズ,17,,小林亜里沙,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2005-09-24,シーガルズ,18,L,金森純子,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,32,16,0,50.0
2005-09-24,シーガルズ,21,,森和代,4,■,■,■,■,nan,34,15,1,0.4411764705882353,0.4117647058823529,3.75,0,0,0,-,2,0.50,13,0,0,5,9.6,13,9,0,69.2
2005-09-24,シーガルズ,25,,川井梅香,1,nan,nan,□,nan,nan,9,2,0,0.2222222222222222,0.2222222222222222,2.00,0,0,0,-,1,1.00,2,0,1,1,12.5,2,1,0,50.0
2005-09-24,シーガルズ,33,,若浦貴子,4,■,■,■,■,nan,50,17,2,0.34,0.3,4.25,1,0,0,0.0,4,1.00,11,0,0,1,2.3,6,5,0,83.3
2005-09-24,シーガルズ,41,,小菅真弓,3,nan,□,□,□,nan,0,0,0,,,-,0,0,0,-,1,0.33,8,0,0,5,15.6,0,0,0,-
2005-09-24,シーガルズ,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,145,58,6,0.4,0.3586206896551724,14.50,2,0,1,0.0,18,4.50,94,1,2,35,10.2,71,37,0,52.1
2005-09-25,茂原アルカス,2,,橋口かおり,3,■,■,■,nan,nan,22,12,1,0.5454545454545454,0.5,4.00,4,0,1,0.0,0,-,11,1,1,2,11.8,5,3,0,60.0
2005-09-25,茂原アルカス,3,L,福田優,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,11,7,0,63.6
2005-09-25,茂原アルカス,4,,東山由香,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2005-09-25,茂原アルカス,5,,狩野美雪,3,■,■,■,nan,nan,29,15,2,0.5172413793103449,0.4482758620689655,5.00,1,1,0,100.0,3,1.00,12,0,0,2,4.2,18,11,0,61.1
2005-09-25,茂原アルカス,6,,角田真由美,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2005-09-25,茂原アルカス,7,,田中弓貴,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,7,1,1,1,17.9,1,0,0,0.0
2005-09-25,茂原アルカス,8,,船崎恵視,3,■,■,■,nan,nan,5,2,0,0.4,0.4,0.67,0,0,0,-,0,-,18,4,1,8,31.1,0,0,0,-
2005-09-25,茂原アルカス,9,,田口恵,3,■,■,■,nan,nan,24,9,0,0.375,0.375,3.00,0,0,0,-,3,1.00,6,0,0,1,4.2,4,3,0,75.0
2005-09-25,茂原アルカス,11,,西村佳名子,3,■,■,■,nan,nan,15,6,0,0.4,0.4,2.00,0,0,0,-,0,-,12,0,0,5,10.4,13,7,0,53.8
2005-09-25,茂原アルカス,13,,田辺友紀,3,■,■,■,nan,nan,15,3,2,0.2,0.06666666666666667,1.00,0,0,0,-,1,0.33,7,0,0,2,7.1,2,1,0,50.0
2005-09-25,茂原アルカス,14,,井西彩乃,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2005-09-25,茂原アルカス,17,,仲川香,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2005-09-25,茂原アルカス,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,110,47,5,0.42727272727272725,0.38181818181818183,15.67,5,1,1,20.0,7,2.33,73,6,3,21,14.6,54,32,0,59.3
2005-09-25,JTマーヴェラス,1,,江藤直美,3,■,■,■,nan,nan,15,7,0,0.4666666666666667,0.4666666666666667,2.33,0,0,0,-,1,0.33,10,0,1,2,5.0,0,0,0,-
2005-09-25,JTマーヴェラス,2,,谷口雅美,3,■,■,■,nan,nan,25,9,1,0.36,0.32,3.00,8,2,0,25.0,1,0.33,7,0,0,2,7.1,15,6,0,40.0
2005-09-25,JTマーヴェラス,4,,パウリノエリサンジェラ,3,■,■,■,nan,nan,22,7,1,0.3181818181818182,0.2727272727272727,2.33,0,0,0,-,1,0.33,13,1,3,6,19.2,13,7,0,53.8
2005-09-25,JTマーヴェラス,5,L,菅山かおる,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,25,23,0,92.0
2005-09-25,JTマーヴェラス,6,,熊前知加子,3,■,■,■,nan,nan,23,13,3,0.5652173913043478,0.43478260869565216,4.33,3,0,2,0.0,0,-,11,1,3,3,14.1,11,6,0,54.5
2005-09-25,JTマーヴェラス,7,,竹下佳江,3,■,■,■,nan,nan,1,1,0,1.0,1.0,0.33,0,0,0,-,0,-,11,1,1,2,11.8,0,0,0,-
2005-09-25,JTマーヴェラス,9,,宝来麻紀子,3,■,■,■,nan,nan,10,5,0,0.5,0.5,1.67,0,0,0,-,1,0.33,9,1,0,3,17.2,0,0,0,-
2005-09-25,JTマーヴェラス,10,,河村聖子,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-
2005-09-25,JTマーヴェラス,11,,朝倉香苗,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2005-09-25,JTマーヴェラス,13,,久保雅,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2005-09-25,JTマーヴェラス,14,,高木理江,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,1,25.0,3,1,0,33.3
2005-09-25,JTマーヴェラス,18,,西山由樹,2,□,□,nan,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2005-09-25,JTマーヴェラス,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,97,42,5,0.4329896907216495,0.38144329896907214,14.00,11,2,2,18.2,4,1.33,63,4,8,19,12.9,67,43,0,64.2
2005-09-25,NECレッドロケッツ,2,,杉山祥子,4,■,■,■,■,nan,31,15,0,0.4838709677419355,0.4838709677419355,3.75,0,0,0,-,4,1.00,14,0,1,5,8.9,2,0,0,0.0
2005-09-25,NECレッドロケッツ,3,,大貫美奈子,4,■,■,■,■,nan,4,0,0,0.0,0.0,-,0,0,0,-,1,0.25,15,1,2,4,12.0,0,0,0,-
2005-09-25,NECレッドロケッツ,4,,仁木希,4,■,■,■,■,nan,52,16,5,0.3076923076923077,0.21153846153846154,4.00,0,0,0,-,0,-,17,0,1,8,11.8,10,4,0,40.0
2005-09-25,NECレッドロケッツ,5,,山本愛,4,■,■,■,■,nan,27,11,1,0.4074074074074074,0.37037037037037035,2.75,4,2,0,50.0,0,-,20,3,2,8,22.0,4,3,0,75.0
2005-09-25,NECレッドロケッツ,7,,松崎さ代子,4,■,■,■,■,nan,37,11,2,0.2972972972972973,0.24324324324324326,2.75,6,2,0,33.3,3,0.75,12,0,4,3,6.2,3,2,0,66.7
2005-09-25,NECレッドロケッツ,8,L,中村真美,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,27,17,0,63.0
2005-09-25,NECレッドロケッツ,9,,梅尾千草,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2005-09-25,NECレッドロケッツ,11,,渡邊絢子,4,■,■,■,■,nan,16,8,1,0.5,0.4375,2.00,0,0,0,-,2,0.50,19,1,2,7,13.4,29,20,0,69.0
2005-09-25,NECレッドロケッツ,15,,石原亜津子,2,nan,□,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0,0,-
2005-09-25,NECレッドロケッツ,18,,内山みなみ,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2005-09-25,NECレッドロケッツ,19,,松田祥子,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2005-09-25,NECレッドロケッツ,21,,高崎紗緒梨,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2005-09-25,NECレッドロケッツ,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,167,61,9,0.3652694610778443,0.31137724550898205,15.25,10,4,0,40.0,10,2.50,99,5,12,36,13.1,75,46,0,61.3
2005-09-25,デンソーエアリービーズ,1,,眞恵子,3,□,□,nan,□,nan,19,8,0,0.42105263157894735,0.42105263157894735,2.67,0,0,0,-,2,0.67,8,1,4,1,13.1,0,0,0,-
2005-09-25,デンソーエアリービーズ,6,,横山雅美,4,■,■,■,■,nan,4,2,0,0.5,0.5,0.50,0,0,0,-,1,0.25,13,1,0,3,11.9,0,0,0,-
