名前,月,チーム,背番号,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
二五田大輔,02,大同特殊鋼レッドスター,10,7,60,31,2,51.7,48.3,3,1,0,1,25,0,0,6,72,36,14,33.3,4.4,0.1,6.0,59.7
二五田大輔,03,大同特殊鋼レッドスター,10,10,69,24,10,34.8,20.3,5,2,0,5,28,0,2,10,86,31,23,40.0,2.4,0.5,7.1,49.4
二五田大輔,11,大同特殊鋼レッドスター,10,3,0,0,0,,,0,0,0,0,3,0,1,2,0,0,0,,0.0,0.0,8.3,
二五田大輔,12,大同特殊鋼レッドスター,10,4,5,3,0,60.0,60.0,0,0,0,1,9,1,2,1,13,7,3,,0.8,0.2,8.3,65.4
井上浩太,01,東京ヴェルディ,9,7,0,0,0,,,0,0,0,2,20,0,1,3,0,0,0,,0.0,0.3,2.5,
井上浩太,02,東京ヴェルディ,9,12,7,3,1,42.9,28.6,0,0,0,5,39,0,2,14,0,0,0,,0.2,0.4,7.7,
井上浩太,03,東京ヴェルディ,9,3,1,0,0,0.0,0.0,0,0,0,1,8,0,1,3,0,0,0,,0.0,0.3,6.2,
井上浩太,11,東京ヴェルディ,9,5,1,0,0,0.0,0.0,0,0,0,1,4,0,0,0,0,0,0,,0.0,0.2,0.0,
井上浩太,12,東京ヴェルディ,9,1,0,0,0,,,0,0,0,0,1,0,0,1,0,0,0,,0.0,0.0,25.0,
今田善仁,02,きんでんトリニティーブリッツ,4,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
今田善仁,03,きんでんトリニティーブリッツ,4,1,0,0,0,,,0,0,0,0,2,0,1,1,0,0,0,,0.0,0.0,0.0,
今田善仁,11,きんでんトリニティーブリッツ,4,1,0,0,0,,,0,0,0,0,2,0,0,1,0,0,0,,0.0,0.0,12.5,
伊澤啓生,01,大同特殊鋼レッドスター,1,9,72,28,2,38.9,36.1,9,3,1,6,38,6,5,10,14,3,4,33.3,3.1,0.7,19.1,35.7
伊澤啓生,02,大同特殊鋼レッドスター,1,19,146,59,7,40.4,35.6,40,20,3,8,61,5,15,9,34,17,6,50.0,3.1,0.4,5.7,58.8
伊澤啓生,03,大同特殊鋼レッドスター,1,20,126,62,9,49.2,42.1,28,19,1,11,77,4,13,16,29,5,10,67.9,3.1,0.6,6.2,34.5
伊澤啓生,11,大同特殊鋼レッドスター,1,14,117,56,8,47.9,41.0,20,9,3,3,59,4,10,10,33,13,6,45.0,4.0,0.2,6.8,48.5
伊澤啓生,12,大同特殊鋼レッドスター,1,6,47,27,4,57.4,48.9,6,5,1,1,23,1,5,2,1,0,0,83.3,4.5,0.2,1.1,0.0
伊藤裕之介,01,警視庁フォートファイターズ,2,18,8,3,0,37.5,37.5,1,0,0,5,84,2,2,17,1,0,1,0.0,0.2,0.3,6.8,50.0
伊藤裕之介,02,警視庁フォートファイターズ,2,28,5,1,0,20.0,20.0,0,0,0,12,112,2,4,20,1,0,0,,0.0,0.4,5.4,0.0
伊藤裕之介,03,警視庁フォートファイターズ,2,25,7,3,0,42.9,42.9,0,0,0,11,110,2,5,33,0,0,0,,0.1,0.4,8.2,
伊藤裕之介,11,警視庁フォートファイターズ,2,18,8,4,0,50.0,50.0,0,0,0,2,95,2,2,18,2,0,0,,0.2,0.1,6.3,0.0
伊藤裕之介,12,警視庁フォートファイターズ,2,3,0,0,0,,,0,0,0,1,13,0,0,2,0,0,0,,0.0,0.3,3.8,
佐藤匠,01,埼玉アザレア,5,14,35,18,2,51.4,45.7,0,0,0,9,52,1,4,14,4,3,0,,1.3,0.6,6.7,75.0
佐藤匠,02,埼玉アザレア,5,12,24,14,2,58.3,50.0,0,0,0,6,35,0,4,7,0,0,0,,1.2,0.5,2.1,
佐藤匠,03,埼玉アザレア,5,7,12,8,0,66.7,66.7,0,0,0,4,24,1,2,5,1,1,0,,1.1,0.6,7.3,100.0
佐藤匠,12,埼玉アザレア,5,1,2,1,1,50.0,0.0,0,0,0,0,0,0,0,0,0,0,0,,1.0,0.0,,
佐藤隼一,01,つくばユナイテッドSunGAIA,21,1,0,0,0,,,0,0,0,0,1,0,0,1,0,0,0,,0.0,0.0,25.0,
佐藤隼一,11,つくばユナイテッドSunGAIA,21,4,0,0,0,,,0,0,0,0,4,0,3,1,0,0,0,,0.0,0.0,-12.5,
佐藤隼一,12,つくばユナイテッドSunGAIA,21,1,0,0,0,,,0,0,0,0,2,0,1,1,0,0,0,,0.0,0.0,0.0,
倉田真,01,東京ヴェルディ,7,16,145,59,16,40.7,29.7,33,11,7,3,53,0,20,15,29,17,4,33.3,3.7,0.2,-2.4,65.5
倉田真,02,東京ヴェルディ,7,22,209,84,17,40.2,32.1,77,30,12,11,70,5,20,19,12,8,1,39.0,3.8,0.5,6.8,70.8
倉田真,03,東京ヴェルディ,7,9,62,22,8,35.5,22.6,21,7,5,3,28,0,8,5,7,3,2,33.3,2.4,0.3,-2.7,57.1
倉田真,11,東京ヴェルディ,7,18,136,61,6,44.9,40.4,23,8,2,10,60,3,18,13,37,15,12,34.8,3.4,0.6,2.9,56.8
倉田真,12,東京ヴェルディ,7,5,36,14,2,38.9,33.3,7,5,1,1,17,0,4,2,4,0,1,71.4,2.8,0.2,-2.9,12.5
内園徹,01,きんでんトリニティーブリッツ,9,13,0,0,0,,,0,0,0,0,16,0,4,4,0,0,0,,0.0,0.0,0.0,
内園徹,02,きんでんトリニティーブリッツ,9,23,0,0,0,,,0,0,0,0,32,1,7,9,10,5,3,,0.0,0.0,4.7,65.0
内園徹,03,きんでんトリニティーブリッツ,9,6,0,0,0,,,0,0,0,0,10,0,3,2,2,2,0,,0.0,0.0,-2.5,100.0
内園徹,11,きんでんトリニティーブリッツ,9,16,0,0,0,,,0,0,0,0,19,0,5,6,5,3,0,,0.0,0.0,1.3,60.0
内園徹,12,きんでんトリニティーブリッツ,9,8,0,0,0,,,0,0,0,0,13,0,3,2,0,0,0,,0.0,0.0,-1.9,
内海聡太,01,つくばユナイテッドSunGAIA,19,4,9,7,1,77.8,66.7,0,0,0,0,4,1,2,0,14,4,1,,1.8,0.0,12.5,32.1
内海聡太,02,つくばユナイテッドSunGAIA,19,10,33,12,2,36.4,30.3,0,0,0,3,21,2,2,2,30,5,9,,1.2,0.3,9.5,31.7
内海聡太,03,つくばユナイテッドSunGAIA,19,8,7,3,1,42.9,28.6,0,0,0,0,4,0,0,1,6,2,1,,0.4,0.0,6.2,41.7
内海聡太,11,つくばユナイテッドSunGAIA,19,9,17,7,2,41.2,29.4,0,0,0,2,7,0,1,2,22,9,3,,0.8,0.2,3.6,47.7
内海聡太,12,つくばユナイテッドSunGAIA,19,6,15,9,2,60.0,46.7,3,3,0,0,9,0,1,3,16,3,5,100.0,1.5,0.0,5.6,34.4
冨永航一,01,埼玉アザレア,24,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
冨永航一,02,埼玉アザレア,24,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
冨永航一,03,埼玉アザレア,24,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
冨永航一,11,埼玉アザレア,24,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
冨永航一,12,埼玉アザレア,24,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
冷水亮,01,東京ヴェルディ,3,11,0,0,0,,,0,0,0,0,0,0,0,0,8,2,4,,0.0,0.0,,50.0
冷水亮,02,東京ヴェルディ,3,13,0,0,0,,,0,0,0,0,18,1,4,7,0,0,0,,0.0,0.0,9.7,
冷水亮,03,東京ヴェルディ,3,11,0,0,0,,,0,0,0,0,2,0,1,0,53,24,13,,0.0,0.0,-12.5,57.5
冷水亮,11,東京ヴェルディ,3,14,0,0,0,,,0,0,0,0,0,0,0,0,46,17,11,,0.0,0.0,,48.9
冷水亮,12,東京ヴェルディ,3,5,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
前田将武,01,埼玉アザレア,18,8,2,0,2,0.0,-100.0,0,0,0,0,18,1,8,3,0,0,0,,0.0,0.0,-1.4,
前田将武,02,埼玉アザレア,18,14,0,0,0,,,0,0,0,0,20,0,5,2,0,0,0,,0.0,0.0,-3.8,
前田将武,03,埼玉アザレア,18,10,4,3,0,75.0,75.0,0,0,0,0,19,0,4,4,0,0,0,,0.3,0.0,0.0,
前田将武,11,埼玉アザレア,18,4,0,0,0,,,0,0,0,0,3,0,2,0,0,0,0,,0.0,0.0,-16.7,
前田将武,12,埼玉アザレア,18,3,0,0,0,,,0,0,0,0,2,0,1,0,0,0,0,,0.0,0.0,-12.5,
加藤克貴,01,埼玉アザレア,2,13,63,19,6,30.2,20.6,0,0,0,2,47,0,1,13,120,44,41,,1.5,0.2,6.4,53.8
加藤克貴,02,埼玉アザレア,2,11,43,18,3,41.9,34.9,0,0,0,1,27,1,2,6,59,21,18,,1.6,0.1,7.4,50.8
加藤克貴,03,埼玉アザレア,2,9,21,8,4,38.1,19.0,0,0,0,0,35,2,2,6,42,16,15,,0.9,0.0,8.6,56.0
加藤克貴,11,埼玉アザレア,2,14,62,22,5,35.5,27.4,4,2,1,1,51,2,2,8,91,42,25,50.0,1.6,0.1,6.9,59.9
加藤克貴,12,埼玉アザレア,2,6,25,8,1,32.0,28.0,4,2,0,5,23,0,1,4,45,14,16,50.0,1.3,0.8,3.3,48.9
加藤啓,01,警視庁フォートファイターズ,4,15,37,15,5,40.5,27.0,0,0,0,12,38,0,4,10,3,2,1,,1.0,0.8,3.9,83.3
加藤啓,02,警視庁フォートファイターズ,4,9,19,9,3,47.4,31.6,0,0,0,7,28,1,3,5,1,0,1,,1.0,0.8,5.4,50.0
加藤啓,03,警視庁フォートファイターズ,4,2,2,2,0,100.0,100.0,0,0,0,2,2,0,1,0,0,0,0,,1.0,1.0,-12.5,
加藤啓,11,警視庁フォートファイターズ,4,9,29,6,5,20.7,3.4,0,0,0,5,22,0,3,3,0,0,0,,0.7,0.6,0.0,
加藤啓,12,警視庁フォートファイターズ,4,2,5,2,1,40.0,20.0,0,0,0,2,6,0,0,1,0,0,0,,1.0,1.0,4.2,
加藤大雄,01,富士通カワサキレッドスピリッツ,7,23,38,22,1,57.9,55.3,0,0,0,23,76,2,7,24,5,2,0,,1.0,1.0,8.2,40.0
加藤大雄,02,富士通カワサキレッドスピリッツ,7,22,52,27,3,51.9,46.2,0,0,0,23,58,0,6,16,10,3,7,,1.2,1.0,4.3,65.0
加藤大雄,03,富士通カワサキレッドスピリッツ,7,16,38,18,2,47.4,42.1,0,0,0,8,45,1,2,15,4,2,2,,1.1,0.5,9.4,75.0
加藤大雄,11,富士通カワサキレッドスピリッツ,7,16,31,16,4,51.6,38.7,0,0,0,14,49,1,3,13,1,0,1,,1.0,0.9,7.1,50.0
加藤大雄,12,富士通カワサキレッドスピリッツ,7,6,15,8,0,53.3,53.3,0,0,0,5,26,1,3,8,0,0,0,,1.3,0.8,8.7,
勝本真太郎,01,つくばユナイテッドSunGAIA,14,21,109,45,10,41.3,32.1,24,8,7,4,45,1,4,13,0,0,0,33.3,2.1,0.2,7.2,
勝本真太郎,02,つくばユナイテッドSunGAIA,14,14,85,37,5,43.5,37.6,16,8,2,4,32,2,2,16,0,0,0,50.0,2.6,0.3,17.2,
勝本真太郎,03,つくばユナイテッドSunGAIA,14,8,38,13,4,34.2,23.7,15,4,3,0,9,0,1,2,0,0,0,26.7,1.6,0.0,2.8,
勝本真太郎,11,つくばユナイテッドSunGAIA,14,9,24,12,1,50.0,45.8,2,1,0,0,1,0,1,0,0,0,0,50.0,1.3,0.0,-25.0,
勝本真太郎,12,つくばユナイテッドSunGAIA,14,9,70,30,5,42.9,35.7,20,7,2,2,28,1,4,9,0,0,0,35.0,3.3,0.2,8.0,
北崎文弥,01,東京ヴェルディ,8,2,8,3,3,37.5,0.0,2,1,0,0,3,0,1,0,0,0,0,50.0,1.5,0.0,-8.3,
北崎文弥,02,東京ヴェルディ,8,8,18,10,1,55.6,50.0,0,0,0,2,16,2,3,3,0,0,0,,1.2,0.2,12.5,
北崎文弥,03,東京ヴェルディ,8,17,69,33,7,47.8,37.7,0,0,0,9,39,0,4,9,2,0,1,,1.9,0.5,3.2,25.0
北崎文弥,11,東京ヴェルディ,8,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
北沢健,01,長野GaRons,16,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
北沢健,02,長野GaRons,16,5,1,1,0,100.0,100.0,0,0,0,1,8,0,1,3,0,0,0,,0.2,0.2,6.2,
北沢健,03,長野GaRons,16,4,1,0,0,0.0,0.0,0,0,0,0,4,0,1,0,0,0,0,,0.0,0.0,-6.2,
北沢健,11,長野GaRons,16,2,0,0,0,,,0,0,0,0,2,0,0,0,0,0,0,,0.0,0.0,0.0,
北沢健,12,長野GaRons,16,5,0,0,0,,,0,0,0,0,6,0,0,1,1,0,0,,0.0,0.0,4.2,0.0
古田彰紀,01,警視庁フォートファイターズ,21,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
古田彰紀,02,警視庁フォートファイターズ,21,3,0,0,0,,,0,0,0,0,3,0,0,0,0,0,0,,0.0,0.0,0.0,
古田彰紀,03,警視庁フォートファイターズ,21,1,0,0,0,,,0,0,0,0,1,0,0,1,0,0,0,,0.0,0.0,25.0,
古田彰紀,11,警視庁フォートファイターズ,21,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
古田彰紀,12,警視庁フォートファイターズ,21,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
吉岡衛,01,トヨタ自動車サンホークス,16,18,170,80,13,47.1,39.4,29,12,5,5,72,4,10,16,0,0,0,41.4,4.4,0.3,7.6,
吉岡衛,02,トヨタ自動車サンホークス,16,26,262,131,20,50.0,42.4,40,18,4,8,123,10,19,41,3,1,1,45.0,5.0,0.3,12.6,50.0
吉岡衛,03,トヨタ自動車サンホークス,16,13,139,64,12,46.0,37.4,20,8,3,5,42,2,11,12,3,2,0,40.0,4.9,0.4,5.4,66.7
吉岡衛,11,トヨタ自動車サンホークス,16,13,134,65,18,48.5,35.1,23,15,3,4,55,4,7,9,1,0,0,65.2,5.0,0.3,8.2,0.0
吉岡衛,12,トヨタ自動車サンホークス,16,16,151,81,9,53.6,47.7,34,15,4,3,72,1,14,24,0,0,0,44.1,5.1,0.2,4.9,
和治裕太,01,きんでんトリニティーブリッツ,17,18,80,40,6,50.0,42.5,0,0,0,14,60,3,22,14,2,1,0,,2.2,0.8,1.7,50.0
和治裕太,02,きんでんトリニティーブリッツ,17,27,134,57,14,42.5,32.1,15,2,4,7,69,2,31,13,2,2,0,13.3,2.1,0.3,-3.6,100.0
和治裕太,03,きんでんトリニティーブリッツ,17,7,37,17,0,45.9,45.9,0,0,0,0,22,3,6,6,0,0,0,,2.4,0.0,13.6,
和治裕太,11,きんでんトリニティーブリッツ,17,17,147,52,30,35.4,15.0,52,19,11,3,53,3,17,15,0,0,0,36.5,3.1,0.2,4.7,
和治裕太,12,きんでんトリニティーブリッツ,17,11,85,27,15,31.8,14.1,35,7,11,7,35,2,9,10,0,0,0,20.0,2.5,0.6,6.4,
土井友登,01,つくばユナイテッドSunGAIA,12,12,0,0,0,,,0,0,0,0,27,1,0,4,0,0,0,,0.0,0.0,7.4,
土井友登,02,つくばユナイテッドSunGAIA,12,14,0,0,0,,,0,0,0,1,32,1,4,1,1,0,0,,0.0,0.1,0.8,0.0
土井友登,03,つくばユナイテッドSunGAIA,12,5,0,0,0,,,0,0,0,0,2,0,0,0,0,0,0,,0.0,0.0,0.0,
土井友登,11,つくばユナイテッドSunGAIA,12,9,0,0,0,,,0,0,0,0,14,0,2,2,0,0,0,,0.0,0.0,0.0,
土井友登,12,つくばユナイテッドSunGAIA,12,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0,0.0,
坂口舜,01,長野GaRons,10,19,42,21,4,50.0,40.5,1,0,0,9,51,0,3,4,0,0,0,0.0,1.1,0.5,0.5,
坂口舜,02,長野GaRons,10,25,45,20,4,44.4,35.6,0,0,0,8,67,1,4,18,1,0,0,,0.8,0.3,6.7,0.0
坂口舜,03,長野GaRons,10,17,25,12,2,48.0,40.0,1,0,0,5,49,0,3,7,1,0,0,0.0,0.7,0.3,2.0,0.0
坂口舜,11,長野GaRons,10,10,19,8,4,42.1,21.1,1,0,0,3,26,1,0,7,1,0,0,0.0,0.8,0.3,10.6,0.0
坂口舜,12,長野GaRons,10,12,22,9,3,40.9,27.3,1,0,0,4,29,1,3,5,0,0,0,0.0,0.8,0.3,5.2,
坂本凱,01,トヨタ自動車サンホークス,15,3,0,0,0,,,0,0,0,0,9,0,1,1,0,0,0,,0.0,0.0,0.0,
坂本凱,02,トヨタ自動車サンホークス,15,3,8,1,1,12.5,0.0,0,0,0,1,4,0,0,2,5,0,2,,0.3,0.3,12.5,20.0
坂本凱,03,トヨタ自動車サンホークス,15,4,2,0,0,0.0,0.0,0,0,0,0,3,0,1,2,3,1,1,,0.0,0.0,8.3,50.0
坂本凱,11,トヨタ自動車サンホークス,15,3,0,0,0,,,0,0,0,0,3,0,0,1,4,2,0,,0.0,0.0,8.3,50.0
坂本凱,12,トヨタ自動車サンホークス,15,6,3,1,1,33.3,0.0,0,0,0,0,5,0,0,3,2,0,2,,0.2,0.0,15.0,50.0
塩大地,01,きんでんトリニティーブリッツ,6,3,5,3,0,60.0,60.0,0,0,0,1,4,0,0,1,1,1,0,,1.0,0.3,6.2,100.0
塩大地,02,きんでんトリニティーブリッツ,6,7,29,10,4,34.5,20.7,2,0,1,8,23,1,0,4,5,1,2,0.0,1.4,1.1,8.7,40.0
塩大地,03,きんでんトリニティーブリッツ,6,2,3,3,0,100.0,100.0,0,0,0,0,2,0,0,0,1,0,0,,1.5,0.0,0.0,0.0
塩大地,11,きんでんトリニティーブリッツ,6,3,5,3,0,60.0,60.0,0,0,0,1,7,0,1,2,1,0,0,,1.0,0.3,3.6,0.0
塩大地,12,きんでんトリニティーブリッツ,6,7,28,14,1,50.0,46.4,0,0,0,6,21,0,0,2,3,2,1,,2.0,0.9,2.4,83.3
増田純平,01,東京ヴェルディ,24,13,10,2,0,20.0,20.0,0,0,0,1,19,0,1,6,13,10,3,,0.2,0.1,6.6,88.5
増田純平,02,東京ヴェルディ,24,26,38,16,2,42.1,36.8,1,0,0,3,39,1,2,11,112,42,31,0.0,0.6,0.1,8.3,51.3
増田純平,03,東京ヴェルディ,24,16,26,7,4,26.9,11.5,2,2,0,0,30,2,2,8,68,38,16,100.0,0.4,0.0,11.7,67.6
増田純平,11,東京ヴェルディ,24,16,0,0,0,,,0,0,0,0,24,0,0,7,0,0,0,,0.0,0.0,7.3,
増田純平,12,東京ヴェルディ,24,4,0,0,0,,,0,0,0,0,5,0,1,1,0,0,0,,0.0,0.0,0.0,
夏目真吾,01,長野GaRons,5,6,0,0,0,,,0,0,0,0,0,0,0,0,25,12,8,,0.0,0.0,,64.0
夏目真吾,02,長野GaRons,5,15,0,0,0,,,0,0,0,0,1,0,0,0,25,11,4,,0.0,0.0,0.0,52.0
夏目真吾,03,長野GaRons,5,11,0,0,0,,,0,0,0,0,0,0,0,0,34,19,9,,0.0,0.0,,69.1
夏目真吾,11,長野GaRons,5,2,0,0,0,,,0,0,0,0,0,0,0,0,1,1,0,,0.0,0.0,,100.0
夏目真吾,12,長野GaRons,5,5,0,0,0,,,0,0,0,0,2,0,1,0,8,3,2,,0.0,0.0,-12.5,50.0
大下将,01,東京ヴェルディ,18,5,13,5,1,38.5,30.8,0,0,0,2,18,0,0,4,0,0,0,,1.0,0.4,5.6,
大下将,02,東京ヴェルディ,18,17,39,12,3,30.8,23.1,0,0,0,4,35,0,4,12,1,1,0,,0.7,0.2,5.7,100.0
大下将,03,東京ヴェルディ,18,5,5,4,0,80.0,80.0,0,0,0,2,8,1,1,2,0,0,0,,0.8,0.4,15.6,
大下将,11,東京ヴェルディ,18,5,5,1,1,20.0,0.0,0,0,0,0,4,0,1,1,0,0,0,,0.2,0.0,0.0,
大下将,12,東京ヴェルディ,18,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
大賀惠介,01,きんでんトリニティーブリッツ,5,6,0,0,0,,,0,0,0,0,0,0,0,0,25,14,7,,0.0,0.0,,70.0
大賀惠介,02,きんでんトリニティーブリッツ,5,19,0,0,0,,,0,0,0,0,0,0,0,0,52,23,17,,0.0,0.0,,60.6
大賀惠介,03,きんでんトリニティーブリッツ,5,5,0,0,0,,,0,0,0,0,0,0,0,0,4,1,0,,0.0,0.0,,25.0
