試合日,月,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2011-12-10,12,三洋電機レッドソア,2,,渡邊彩,3,■,■,■,nan,nan,15,10,1,0.6666666666666666,0.6,3.33,0,0,0,-,4,1.33,11,1,0,4,16.4,0,0,0,-
2011-12-10,12,三洋電機レッドソア,3,,佐々木侑,3,■,■,■,nan,nan,20,7,1,0.35,0.3,2.33,2,1,0,50.0,1,0.33,8,0,1,4,12.5,5,1,0,20.0
2011-12-10,12,三洋電機レッドソア,4,,天野ゆかり,2,□,nan,□,nan,nan,5,1,0,0.2,0.2,0.50,0,0,0,-,0,-,0,0,0,0,-,1,0,0,0.0
2011-12-10,12,三洋電機レッドソア,6,,佐々木萌,3,■,■,■,nan,nan,39,15,4,0.38461538461538464,0.28205128205128205,5.00,11,5,3,45.5,0,-,12,0,0,4,8.3,14,11,0,78.6
2011-12-10,12,三洋電機レッドソア,9,,寺沢美香,3,■,■,■,nan,nan,12,6,0,0.5,0.5,2.00,0,0,0,-,2,0.67,14,3,0,5,27.5,0,0,0,-
2011-12-10,12,三洋電機レッドソア,10,,北上夏希,3,■,■,■,nan,nan,19,7,0,0.3684210526315789,0.3684210526315789,2.33,7,3,0,42.9,1,0.33,11,1,1,4,16.4,29,14,0,48.3
2011-12-10,12,三洋電機レッドソア,13,,酢田眞実,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2011-12-10,12,三洋電機レッドソア,15,L,横江千秋,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,6,6,0,100.0
2011-12-10,12,三洋電機レッドソア,16,,松野由香,3,■,■,■,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,2,0.67,18,2,2,6,19.4,0,0,0,-
2011-12-10,12,三洋電機レッドソア,17,,新城友美,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2011-12-10,12,三洋電機レッドソア,18,,嶋村菜都美,1,nan,□,nan,nan,nan,2,0,1,0.0,-0.5,-,2,0,1,0.0,0,-,0,0,0,0,-,0,0,0,-
2011-12-10,12,健祥会レッドハーツ,1,,谷口由美恵,3,■,■,■,nan,nan,35,10,1,0.2857142857142857,0.2571428571428571,3.33,0,0,0,-,0,-,7,0,0,2,7.1,19,9,0,47.4
2011-12-10,12,健祥会レッドハーツ,3,,巳之口祐美,3,■,■,■,nan,nan,32,8,3,0.25,0.15625,2.67,0,0,0,-,0,-,11,1,0,6,20.9,22,9,0,40.9
2011-12-10,12,健祥会レッドハーツ,4,,津野里織,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,1,25.0,2,0,0,0.0
2011-12-10,12,健祥会レッドハーツ,5,,長野仁美,3,■,■,■,nan,nan,13,6,1,0.46153846153846156,0.38461538461538464,2.00,0,0,0,-,3,1.00,6,0,1,2,8.3,0,0,0,-
2011-12-10,12,健祥会レッドハーツ,6,,萩生田弘美,3,■,■,■,nan,nan,3,2,0,0.6666666666666666,0.6666666666666666,0.67,0,0,0,-,0,-,8,1,0,1,13.1,0,0,0,-
2011-12-10,12,健祥会レッドハーツ,7,,田巻由貴子,3,■,■,■,nan,nan,5,1,0,0.2,0.2,0.33,0,0,0,-,1,0.33,12,0,1,3,6.2,0,0,0,-
2011-12-10,12,健祥会レッドハーツ,10,L,定別當彩,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,16,12,0,75.0
2011-12-10,12,健祥会レッドハーツ,11,,松田直子,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,0,2,12.5,1,1,0,100.0
2011-12-10,12,健祥会レッドハーツ,12,,長野友紀,3,■,■,■,nan,nan,34,11,3,0.3235294117647059,0.23529411764705882,3.67,3,1,0,33.3,0,-,8,0,0,4,12.5,6,4,0,66.7
2011-12-10,12,健祥会レッドハーツ,15,,滝沢ひとみ,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2011-12-10,12,GSS東京サンビームズ,3,L,大場知英,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,11,8,0,72.7
2011-12-10,12,GSS東京サンビームズ,5,,松山美華,3,■,■,■,nan,nan,16,2,3,0.125,-0.0625,0.67,0,0,0,-,0,-,7,0,1,3,10.7,22,10,0,45.5
2011-12-10,12,GSS東京サンビームズ,6,,長岡藍,2,nan,□,■,nan,nan,5,0,2,0.0,-0.4,-,0,0,0,-,0,-,1,0,0,0,0.0,7,2,0,28.6
2011-12-10,12,GSS東京サンビームズ,8,L,岩本理恵,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2011-12-10,12,GSS東京サンビームズ,10,,山口弥緒,1,nan,nan,□,nan,nan,4,1,1,0.25,0.0,1.00,0,0,0,-,0,-,1,0,0,0,0.0,5,1,0,20.0
2011-12-10,12,GSS東京サンビームズ,11,,酒井優希,3,■,■,■,nan,nan,1,1,0,1.0,1.0,0.33,0,0,0,-,0,-,6,0,0,3,12.5,1,0,0,0.0
2011-12-10,12,GSS東京サンビームズ,12,,山下みなみ,3,■,■,■,nan,nan,18,5,1,0.2777777777777778,0.2222222222222222,1.67,0,0,0,-,0,-,7,0,0,3,10.7,0,0,0,-
2011-12-10,12,GSS東京サンビームズ,14,,見崎真琴,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2011-12-10,12,GSS東京サンビームズ,15,,鈴木亜矢子,3,■,■,□,nan,nan,10,2,1,0.2,0.1,0.67,0,0,0,-,0,-,4,0,2,1,6.2,16,4,0,25.0
2011-12-10,12,GSS東京サンビームズ,16,,菊地めぐみ,3,■,■,■,nan,nan,13,2,0,0.15384615384615385,0.15384615384615385,0.67,0,0,0,-,0,-,7,0,0,3,10.7,0,0,0,-
2011-12-10,12,GSS東京サンビームズ,18,,小岩美麻,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2011-12-10,12,GSS東京サンビームズ,19,,岡崎櫻,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,4,1,0,25.0
2011-12-10,12,GSS東京サンビームズ,21,,須江はるか,3,■,■,■,nan,nan,55,13,4,0.23636363636363636,0.16363636363636364,4.33,4,1,1,25.0,0,-,5,0,1,1,5.0,2,0,0,0.0
2011-12-10,12,日立リヴァーレ,3,,南桃加,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,1,1,8.3,0,0,0,-
2011-12-10,12,日立リヴァーレ,4,,江畑幸子,3,■,■,■,nan,nan,25,11,3,0.44,0.32,3.67,11,2,2,18.2,1,0.33,17,3,1,11,31.5,0,0,0,-
2011-12-10,12,日立リヴァーレ,6,,都澤みどり,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2011-12-10,12,日立リヴァーレ,9,,永松幸乃,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2011-12-10,12,日立リヴァーレ,10,,内田役子,3,■,■,■,nan,nan,2,2,0,1.0,1.0,0.67,0,0,0,-,0,-,8,0,2,4,12.5,0,0,0,-
2011-12-10,12,日立リヴァーレ,11,,高橋沙織,2,■,■,nan,nan,nan,16,6,0,0.375,0.375,3.00,1,0,0,0.0,0,-,4,0,0,2,12.5,2,1,0,50.0
2011-12-10,12,日立リヴァーレ,12,,遠井萌仁,3,■,■,■,nan,nan,17,10,0,0.5882352941176471,0.5882352941176471,3.33,1,0,0,0.0,3,1.00,11,0,0,8,18.2,17,9,0,52.9
2011-12-10,12,日立リヴァーレ,13,,石田小枝,1,nan,nan,□,nan,nan,2,1,0,0.5,0.5,1.00,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2011-12-10,12,日立リヴァーレ,15,,高崎紗緒梨,2,nan,□,■,nan,nan,4,2,0,0.5,0.5,1.00,1,1,0,100.0,0,-,5,0,0,2,10.0,2,1,0,50.0
2011-12-10,12,日立リヴァーレ,16,,松本朋恵,1,nan,nan,□,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2011-12-10,12,日立リヴァーレ,17,L,斎田杏,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2011-12-10,12,日立リヴァーレ,18,L,伊関悠,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,12,8,0,66.7
2011-12-10,12,日立リヴァーレ,21,,多治見麻子,3,■,■,■,nan,nan,7,3,0,0.42857142857142855,0.42857142857142855,1.00,0,0,0,-,3,1.00,11,0,0,5,11.4,0,0,0,-
2011-12-10,12,日立リヴァーレ,33,,フールマンフランシーヌ,3,■,■,■,nan,nan,11,4,1,0.36363636363636365,0.2727272727272727,1.33,0,0,0,-,4,1.33,15,3,1,4,22.7,1,1,0,100.0
2011-12-10,12,PFUブルーキャッツ,1,,餅田千佳,5,■,■,■,■,■,43,14,2,0.32558139534883723,0.27906976744186046,2.80,0,0,0,-,0,-,14,0,1,2,3.6,53,33,0,62.3
2011-12-10,12,PFUブルーキャッツ,4,L,岩永麻里江,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,14,11,0,78.6
2011-12-10,12,PFUブルーキャッツ,5,L,札場多恵,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2011-12-10,12,PFUブルーキャッツ,6,,佐々木夏希,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,1,0,0,33.3,0,0,0,-
2011-12-10,12,PFUブルーキャッツ,8,,足立史織,5,□,□,□,□,□,0,0,0,,,-,0,0,0,-,0,-,7,0,2,1,3.6,0,0,0,-
2011-12-10,12,PFUブルーキャッツ,10,,遠藤りつこ,5,■,■,■,■,■,0,0,0,,,-,0,0,0,-,0,-,18,0,1,1,1.4,0,0,0,-
2011-12-10,12,PFUブルーキャッツ,11,,佐藤奈美,5,■,■,■,■,■,17,13,0,0.7647058823529411,0.7647058823529411,2.60,0,0,0,-,2,0.40,8,1,2,2,18.8,0,0,0,-
2011-12-10,12,PFUブルーキャッツ,12,,砂田遥,5,■,■,■,■,■,2,1,0,0.5,0.5,0.20,0,0,0,-,0,-,20,2,1,6,16.5,1,1,0,100.0
2011-12-10,12,PFUブルーキャッツ,14,,清水亜寿里,5,■,■,■,■,■,42,7,1,0.16666666666666666,0.14285714285714285,1.40,1,1,0,100.0,1,0.20,13,0,1,2,3.8,21,7,0,33.3
2011-12-10,12,PFUブルーキャッツ,15,,川上真央,5,■,■,■,■,■,77,32,11,0.4155844155844156,0.2727272727272727,6.40,28,10,4,35.7,1,0.20,19,1,1,4,9.5,1,1,0,100.0
2011-12-10,12,PFUブルーキャッツ,16,,村松比呂子,3,□,nan,nan,□,□,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2011-12-10,12,PFUブルーキャッツ,18,,渡邊沙織,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2011-12-10,12,PFUブルーキャッツ,19,,清水理央,2,nan,nan,□,nan,□,0,0,0,,,-,0,0,0,-,0,-,2,0,0,2,25.0,0,0,0,-
2011-12-10,12,仙台ベルフィーユ,1,,大須賀咲香,5,■,■,■,■,■,43,18,3,0.4186046511627907,0.3488372093023256,3.60,0,0,0,-,1,0.20,20,1,2,8,15.0,26,20,0,76.9
2011-12-10,12,仙台ベルフィーユ,2,,雨堤みなみ,5,■,■,■,■,■,40,17,2,0.425,0.375,3.40,0,0,0,-,1,0.20,20,3,1,7,20.8,0,0,0,-
2011-12-10,12,仙台ベルフィーユ,3,,芳賀小梨絵,5,■,■,■,■,■,3,0,0,0.0,0.0,-,0,0,0,-,1,0.20,14,0,0,1,1.8,0,0,0,-
2011-12-10,12,仙台ベルフィーユ,5,,高橋潤子,5,■,■,■,■,■,30,11,3,0.36666666666666664,0.26666666666666666,2.20,1,0,0,0.0,1,0.20,19,3,5,3,18.7,0,0,0,-
2011-12-10,12,仙台ベルフィーユ,6,,王亜辰,2,nan,nan,nan,□,□,3,0,0,0.0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2011-12-10,12,仙台ベルフィーユ,7,,木村沙織,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2011-12-10,12,仙台ベルフィーユ,8,,中野清香,5,■,■,■,■,■,36,13,1,0.3611111111111111,0.3333333333333333,2.60,0,0,0,-,0,-,17,1,4,4,10.6,30,22,0,73.3
2011-12-10,12,仙台ベルフィーユ,9,L,三浦知愛,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,36,28,0,77.8
2011-12-10,12,仙台ベルフィーユ,10,,上村麻衣,5,■,■,■,■,■,14,6,2,0.42857142857142855,0.2857142857142857,1.20,0,0,0,-,1,0.20,15,0,0,9,15.0,0,0,0,-
2011-12-10,12,仙台ベルフィーユ,11,,三友歩美,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2011-12-10,12,仙台ベルフィーユ,12,,板橋恵,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2011-12-10,12,Befcoビービースターズ,1,,門間希,3,■,■,■,nan,nan,13,2,0,0.15384615384615385,0.15384615384615385,0.67,0,0,0,-,1,0.33,10,1,3,2,15.0,0,0,0,-
2011-12-10,12,Befcoビービースターズ,2,,櫻井樹里,2,nan,□,■,nan,nan,14,3,0,0.21428571428571427,0.21428571428571427,1.50,1,0,0,0.0,1,0.50,4,0,0,1,6.2,6,3,0,50.0
2011-12-10,12,Befcoビービースターズ,3,,山田友香,3,■,■,■,nan,nan,25,7,0,0.28,0.28,2.33,7,3,0,42.9,1,0.33,5,0,0,0,0.0,18,8,0,44.4
2011-12-10,12,Befcoビービースターズ,5,,丸山裕子,2,nan,■,□,nan,nan,4,0,0,0.0,0.0,-,0,0,0,-,4,2.00,3,0,1,1,8.3,1,1,0,100.0
2011-12-10,12,Befcoビービースターズ,6,,渡辺佑梨子,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,1,0,1,35.0,0,0,0,-
2011-12-10,12,Befcoビービースターズ,7,,栗田琴恵,3,■,■,■,nan,nan,3,0,0,0.0,0.0,-,0,0,0,-,0,-,6,0,0,2,8.3,0,0,0,-
2011-12-10,12,Befcoビービースターズ,8,L,佐藤みなみ,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,12,7,0,58.3
2011-12-10,12,Befcoビービースターズ,10,,山崎望,3,■,■,■,nan,nan,39,14,1,0.358974358974359,0.3333333333333333,4.67,10,2,0,20.0,2,0.67,6,1,0,3,29.2,22,11,0,50.0
2011-12-10,12,Befcoビービースターズ,11,,松崎渉,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2011-12-10,12,Befcoビービースターズ,12,,長池彩代,3,■,■,□,nan,nan,9,1,1,0.1111111111111111,0.0,0.33,0,0,0,-,0,-,5,0,0,2,10.0,6,2,0,33.3
2011-12-10,12,Befcoビービースターズ,13,L,眞鍋春佳,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2011-12-10,12,Befcoビービースターズ,14,,田野倉穂美,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,2,16.7,0,0,0,-
2011-12-10,12,Befcoビービースターズ,16,,赤西喜代里,3,■,□,■,nan,nan,7,2,0,0.2857142857142857,0.2857142857142857,0.67,0,0,0,-,1,0.33,9,2,0,5,31.7,2,2,0,100.0
2011-12-10,12,埼玉上尾メディックス,1,,フィオーリンヴァレンティーナ,3,■,■,■,nan,nan,27,12,0,0.4444444444444444,0.4444444444444444,4.00,5,3,0,60.0,1,0.33,12,0,1,6,12.5,19,7,0,36.8
2011-12-10,12,埼玉上尾メディックス,3,,南早希,3,■,■,■,nan,nan,1,1,0,1.0,1.0,0.33,0,0,0,-,0,-,14,0,2,7,12.5,0,0,0,-
2011-12-10,12,埼玉上尾メディックス,4,,庄司夕起,3,■,■,■,nan,nan,17,9,0,0.5294117647058824,0.5294117647058824,3.00,0,0,0,-,4,1.33,5,1,0,3,31.0,1,1,0,100.0
2011-12-10,12,埼玉上尾メディックス,5,,服部安佑香,3,□,□,□,nan,nan,1,1,0,1.0,1.0,0.33,0,0,0,-,0,-,3,0,0,1,8.3,0,0,0,-
2011-12-10,12,埼玉上尾メディックス,7,,滝沢ななえ,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,2,25.0,0,0,0,-
2011-12-10,12,埼玉上尾メディックス,9,,澤畠文子,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-
2011-12-10,12,埼玉上尾メディックス,10,,山本友里恵,1,nan,nan,□,nan,nan,5,1,0,0.2,0.2,1.00,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-
2011-12-10,12,埼玉上尾メディックス,12,,安藤典莉子,3,■,■,■,nan,nan,15,9,1,0.6,0.5333333333333333,3.00,0,0,0,-,3,1.00,12,1,1,3,12.9,0,0,0,-
2011-12-10,12,埼玉上尾メディックス,14,L,平井桃子,1,nan,nan,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,1,0,0,0.0
2011-12-10,12,埼玉上尾メディックス,15,,細川麻美,3,■,■,■,nan,nan,17,9,0,0.5294117647058824,0.5294117647058824,3.00,0,0,0,-,1,0.33,7,0,1,3,10.7,5,4,0,80.0
2011-12-10,12,埼玉上尾メディックス,16,,皆本明日香,3,■,■,■,nan,nan,28,10,0,0.35714285714285715,0.35714285714285715,3.33,7,2,0,28.6,0,-,13,0,0,5,9.6,7,3,0,42.9
2011-12-10,12,埼玉上尾メディックス,17,,田辺由美,1,nan,nan,□,nan,nan,4,2,0,0.5,0.5,2.00,0,0,0,-,0,-,2,0,1,0,0.0,5,2,0,40.0
2011-12-10,12,埼玉上尾メディックス,19,L,関舞,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,10,9,0,90.0
2011-12-10,12,埼玉上尾メディックス,20,,俵知里,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,1,0,0,80.0,0,0,0,-
2011-12-10,12,大野石油広島オイラーズ,1,,矢山美沙,4,■,■,■,■,nan,16,5,2,0.3125,0.1875,1.25,0,0,0,-,1,0.25,7,0,0,3,10.7,0,0,0,-
2011-12-10,12,大野石油広島オイラーズ,2,,平川実愛,4,■,■,■,■,nan,49,15,4,0.30612244897959184,0.22448979591836735,3.75,0,0,0,-,0,-,10,0,0,9,22.5,27,17,0,63.0
2011-12-10,12,大野石油広島オイラーズ,3,L,福田有里,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,6,4,0,66.7
2011-12-10,12,大野石油広島オイラーズ,4,,田中涼子,4,■,■,■,■,nan,46,15,4,0.32608695652173914,0.2391304347826087,3.75,7,3,1,42.9,7,1.75,13,0,1,8,15.4,2,1,0,50.0
2011-12-10,12,大野石油広島オイラーズ,5,,大楠鼓雪,4,■,■,■,■,nan,22,13,1,0.5909090909090909,0.5454545454545454,3.25,0,0,0,-,0,-,13,0,1,6,11.5,6,3,0,50.0
2011-12-10,12,大野石油広島オイラーズ,6,,中田明香,4,■,■,■,■,nan,3,2,0,0.6666666666666666,0.6666666666666666,0.50,0,0,0,-,0,-,19,2,0,8,18.9,1,1,0,100.0
2011-12-10,12,大野石油広島オイラーズ,7,,押川真保,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2011-12-10,12,大野石油広島オイラーズ,8,,吉安遥,4,■,■,■,■,nan,25,14,1,0.56,0.52,3.50,1,1,0,100.0,0,-,27,1,2,7,9.4,27,18,0,66.7
2011-12-10,12,大野石油広島オイラーズ,9,,森田亜衣,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2011-12-10,12,大野石油広島オイラーズ,10,,芦澤美加,2,nan,□,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,2,0,0.0,0,0,0,-
2011-12-10,12,大野石油広島オイラーズ,11,,板谷美優,2,□,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,1,2,16.7,5,4,0,80.0
2011-12-10,12,大野石油広島オイラーズ,12,,槇本京子,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,0.0,0,0,0,-
2011-12-10,12,フォレストリーヴズ熊本,1,,大熊亜希,4,■,■,■,■,nan,20,9,2,0.45,0.35,2.25,0,0,0,-,1,0.25,11,1,2,4,16.4,0,0,0,-
2011-12-10,12,フォレストリーヴズ熊本,2,,山口尚美,4,■,■,■,■,nan,38,11,5,0.2894736842105263,0.15789473684210525,2.75,2,0,0,0.0,2,0.50,13,0,0,3,5.8,1,0,0,0.0
2011-12-10,12,フォレストリーヴズ熊本,4,,福田みつ子,4,■,■,■,■,nan,47,15,2,0.3191489361702128,0.2765957446808511,3.75,1,0,0,0.0,0,-,11,0,2,3,6.8,0,0,0,-
2011-12-10,12,フォレストリーヴズ熊本,6,,山口いよな,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
