試合日,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2007-04-08,パナソニックパンサーズ,サントリーサンバーズ,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,111,49,7,44.1,37.8,9.80,23,7,1,30.4,11,2.20,99,6,17,34,14.0,92,49,0,53.3,66
2007-04-08,東レアローズ,豊田合成トレフェルサ,1,,富松崇彰,3,■,■,■,nan,nan,9,3,1,33.3,22.2,1.00,0,0,0,-,4,1.33,7,0,3,0,0.0,1,1,0,100.0,7
2007-04-08,東レアローズ,豊田合成トレフェルサ,2,L,田辺修,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,15,13,0,86.7,0
2007-04-08,東レアローズ,豊田合成トレフェルサ,3,,柴田恭平,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2007-04-08,東レアローズ,豊田合成トレフェルサ,4,,近藤茂,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,1,8.3,0,0,0,-,0
2007-04-08,東レアローズ,豊田合成トレフェルサ,5,,笠原紀久,3,■,■,■,nan,nan,12,7,1,58.3,50.0,2.33,0,0,0,-,0,-,9,0,0,2,5.6,31,20,0,64.5,7
2007-04-08,東レアローズ,豊田合成トレフェルサ,7,,齋藤信治,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2007-04-08,東レアローズ,豊田合成トレフェルサ,8,,高杉洋平,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,1,1,12.5,0,0,0,-,0
2007-04-08,東レアローズ,豊田合成トレフェルサ,9,,阿部裕太,3,■,■,■,nan,nan,2,1,0,50.0,50.0,0.33,0,0,0,-,0,-,6,0,0,3,12.5,1,0,0,0.0,1
2007-04-08,東レアローズ,豊田合成トレフェルサ,11,,ニコロフウラジミール,3,■,■,■,nan,nan,37,23,2,62.2,56.8,7.67,18,9,2,50.0,3,1.00,14,1,2,5,14.6,0,0,0,-,27
2007-04-08,東レアローズ,豊田合成トレフェルサ,14,,今田祐介,3,■,■,■,nan,nan,18,7,0,38.9,38.9,2.33,4,1,0,25.0,0,-,10,0,2,3,7.5,10,9,0,90.0,7
2007-04-08,東レアローズ,豊田合成トレフェルサ,16,,角田辰徳,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2007-04-08,東レアローズ,豊田合成トレフェルサ,17,,篠田歩,3,■,■,■,nan,nan,8,4,0,50.0,50.0,1.33,0,0,0,-,0,-,24,2,1,12,20.0,1,1,0,100.0,6
2007-04-08,東レアローズ,豊田合成トレフェルサ,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,86,45,4,52.3,47.7,15.00,22,10,2,45.5,7,2.33,75,3,9,27,12.5,59,44,0,74.6,55
2007-04-08,豊田合成トレフェルサ,東レアローズ,1,,盛重龍,2,■,■,nan,nan,nan,3,2,1,66.7,33.3,1.00,0,0,0,-,1,0.50,4,0,2,0,0.0,9,4,0,44.4,3
2007-04-08,豊田合成トレフェルサ,東レアローズ,2,,北川祐介,3,■,■,■,nan,nan,3,1,0,33.3,33.3,0.33,0,0,0,-,2,0.67,7,0,1,0,0.0,0,0,0,-,3
2007-04-08,豊田合成トレフェルサ,東レアローズ,3,,諸隈直樹,3,■,■,■,nan,nan,12,4,0,33.3,33.3,1.33,0,0,0,-,1,0.33,12,0,0,3,6.2,19,9,0,47.4,5
2007-04-08,豊田合成トレフェルサ,東レアローズ,4,,ビッタールファビアノ,3,■,■,■,nan,nan,33,24,2,72.7,66.7,8.00,18,14,2,77.8,1,0.33,12,2,4,2,19.2,1,1,0,100.0,27
2007-04-08,豊田合成トレフェルサ,東レアローズ,6,,甲斐祐之,1,nan,nan,□,nan,nan,5,1,2,20.0,-20.0,1.00,0,0,0,-,1,1.00,7,0,1,0,0.0,7,5,0,71.4,2
2007-04-08,豊田合成トレフェルサ,東レアローズ,9,,川浦博昭,3,■,■,■,nan,nan,9,4,0,44.4,44.4,1.33,0,0,0,-,3,1.00,10,0,1,2,5.0,3,1,0,33.3,7
2007-04-08,豊田合成トレフェルサ,東レアローズ,11,L,森佑之,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,16,12,0,75.0,0
2007-04-08,豊田合成トレフェルサ,東レアローズ,13,,岡本秀明,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0,0,-,0
2007-04-08,豊田合成トレフェルサ,東レアローズ,15,,高橋和人,2,nan,□,■,nan,nan,5,2,2,40.0,0.0,1.00,1,0,1,0.0,4,2.00,6,0,0,2,8.3,10,4,0,40.0,6
2007-04-08,豊田合成トレフェルサ,東レアローズ,19,,島野俊一,3,■,■,■,nan,nan,0,0,0,,,-,0,0,0,-,0,-,7,0,0,3,10.7,0,0,0,-,0
2007-04-08,豊田合成トレフェルサ,東レアローズ,20,,山本英之,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0,0,-,0
2007-04-08,豊田合成トレフェルサ,東レアローズ,21,,高橋幸造,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2007-04-08,豊田合成トレフェルサ,東レアローズ,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,70,38,7,54.3,44.3,12.67,19,14,3,73.7,13,4.33,69,2,9,14,7.7,65,36,0,55.4,53
