名前,月,チーム,背番号,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
佐藤由香,01,Befcoビービースターズ,2,12,82,28,13,34.1,18.3,12,2,5,6,41,0,4,9,57,32,0,16.7,2.3,0.5,3.0,56.1
佐藤由香,02,Befcoビービースターズ,2,18,122,50,10,41.0,32.8,17,3,4,13,47,0,4,13,101,53,0,17.6,2.8,0.7,4.8,52.5
佐藤由香,03,Befcoビービースターズ,2,16,106,40,8,37.7,30.2,2,0,1,17,36,0,5,9,63,48,0,0.0,2.5,1.1,2.8,76.2
前田早織,01,埼玉上尾メディックス,6,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
前田早織,02,埼玉上尾メディックス,6,1,0,0,0,,,0,0,0,1,3,1,0,1,0,0,0,,0.0,1.0,41.7,
前田早織,03,埼玉上尾メディックス,6,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
加藤純功,01,埼玉上尾メディックス,13,4,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0,0.0,
加藤純功,02,埼玉上尾メディックス,13,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
北島愛,01,健祥会レッドハーツ,8,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0,0.0,
北島愛,02,健祥会レッドハーツ,8,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
北島愛,03,健祥会レッドハーツ,8,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
友安里恵,01,大野石油広島オイラーズ,6,14,1,0,0,0.0,0.0,1,0,0,0,19,1,8,3,2,1,0,0.0,0.0,0.0,-1.3,50.0
友安里恵,02,大野石油広島オイラーズ,6,17,0,0,0,,,0,0,0,0,35,3,5,20,13,8,0,,0.0,0.0,19.3,61.5
友安里恵,03,大野石油広島オイラーズ,6,13,0,0,0,,,0,0,0,0,20,1,4,7,9,6,0,,0.0,0.0,8.8,66.7
友松杏子,01,KUROBEアクアフェアリーズ,6,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
友松杏子,02,KUROBEアクアフェアリーズ,6,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
友松杏子,03,KUROBEアクアフェアリーズ,6,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
古藤千鶴,01,PFUブルーキャッツ,12,15,43,18,5,41.9,30.2,3,0,0,3,83,4,3,40,4,2,0,0.0,1.2,0.2,16.0,50.0
古藤千鶴,02,PFUブルーキャッツ,12,21,68,41,2,60.3,57.4,7,2,1,10,131,13,6,57,1,0,0,28.6,2.0,0.5,19.7,0.0
古藤千鶴,03,PFUブルーキャッツ,12,16,57,23,2,40.4,36.8,1,0,0,4,92,5,0,43,2,1,0,0.0,1.4,0.2,17.1,50.0
吉井希予栄,01,柏エンゼルクロス,11,13,59,16,7,27.1,15.3,1,0,0,1,42,1,1,11,60,33,0,0.0,1.2,0.1,8.3,55.0
吉井希予栄,02,柏エンゼルクロス,11,22,115,41,12,35.7,25.2,0,0,0,4,68,2,3,27,103,56,0,,1.9,0.2,11.8,54.4
吉井希予栄,03,柏エンゼルクロス,11,11,5,1,2,20.0,-20.0,0,0,0,0,17,2,0,6,20,17,0,,0.1,0.0,20.6,85.0
吉川絢香,01,埼玉上尾メディックス,4,7,13,4,1,30.8,23.1,0,0,0,1,13,0,3,2,0,0,0,,0.6,0.1,-1.9,
吉川絢香,02,埼玉上尾メディックス,4,4,9,2,1,22.2,11.1,0,0,0,0,6,0,1,1,0,0,0,,0.5,0.0,0.0,
吉川絢香,03,埼玉上尾メディックス,4,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
吉田彩乃,01,KUROBEアクアフェアリーズ,11,16,0,0,0,,,0,0,0,0,0,0,0,0,85,53,0,,0.0,0.0,,62.4
吉田彩乃,02,KUROBEアクアフェアリーズ,11,21,0,0,0,,,0,0,0,0,0,0,0,0,122,62,0,,0.0,0.0,,50.8
吉田彩乃,03,KUROBEアクアフェアリーズ,11,8,0,0,0,,,0,0,0,0,7,0,0,1,21,8,0,,0.0,0.0,3.6,38.1
和田絵美子,02,埼玉上尾メディックス,17,3,23,5,0,21.7,21.7,0,0,0,1,11,0,4,5,4,1,0,,1.7,0.3,2.3,25.0
和田絵美子,03,埼玉上尾メディックス,17,1,3,0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0,0.0,
坂田亜弥,01,三洋電機レッドソア,10,15,88,37,3,42.0,38.6,0,0,0,6,47,3,1,14,0,0,0,,2.5,0.4,13.3,
坂田亜弥,02,三洋電機レッドソア,10,20,100,44,4,44.0,40.0,0,0,0,13,57,3,4,16,9,6,0,,2.2,0.6,10.5,66.7
坂田亜弥,03,三洋電機レッドソア,10,15,52,22,4,42.3,34.6,0,0,0,9,50,2,2,9,12,9,0,,1.5,0.6,7.5,75.0
城戸浩子,01,健祥会レッドハーツ,2,1,0,0,0,,,0,0,0,0,6,1,0,3,3,1,0,,0.0,0.0,29.2,33.3
城戸浩子,02,健祥会レッドハーツ,2,23,146,46,21,31.5,17.1,1,0,1,0,71,4,10,21,83,54,0,0.0,2.0,0.0,9.5,65.1
城戸浩子,03,健祥会レッドハーツ,2,16,143,54,12,37.8,29.4,0,0,0,0,78,5,6,19,95,63,0,,3.4,0.0,10.6,66.3
堀川知恵,01,柏エンゼルクロス,14,14,89,27,10,30.3,19.1,0,0,0,8,40,2,7,14,2,1,0,,1.9,0.6,9.4,50.0
堀川知恵,02,柏エンゼルクロス,14,22,130,43,8,33.1,26.9,0,0,0,10,87,3,10,36,4,2,0,,2.0,0.5,10.9,50.0
堀川知恵,03,柏エンゼルクロス,14,14,95,32,11,33.7,22.1,0,0,0,5,42,3,4,9,29,10,0,,2.3,0.4,10.1,34.5
増渕朱里,01,柏エンゼルクロス,1,6,5,0,2,0.0,-40.0,0,0,0,0,17,1,0,4,0,0,0,,0.0,0.0,11.8,
増渕朱里,02,柏エンゼルクロス,1,10,9,3,0,33.3,33.3,0,0,0,0,32,2,2,14,0,0,0,,0.3,0.0,15.6,
増渕朱里,03,柏エンゼルクロス,1,6,8,2,0,25.0,25.0,0,0,0,1,9,0,1,3,0,0,0,,0.3,0.2,5.6,
大端みゆき,01,PFUブルーキャッツ,7,15,66,29,5,43.9,36.4,0,0,0,8,51,1,8,27,37,23,0,,1.9,0.5,11.3,62.2
大端みゆき,02,PFUブルーキャッツ,7,21,85,33,4,38.8,34.1,1,1,0,12,67,2,6,21,93,55,0,100.0,1.6,0.6,8.6,59.1
大端みゆき,03,PFUブルーキャッツ,7,16,49,19,3,38.8,32.7,1,0,0,5,66,3,2,18,62,37,0,0.0,1.2,0.3,10.6,59.7
妹尾菜々子,01,大野石油広島オイラーズ,12,10,0,0,0,,,0,0,0,0,14,1,1,5,0,0,0,,0.0,0.0,14.3,
妹尾菜々子,02,大野石油広島オイラーズ,12,3,0,0,0,,,0,0,0,0,3,0,1,1,0,0,0,,0.0,0.0,0.0,
妹尾菜々子,03,大野石油広島オイラーズ,12,4,0,0,0,,,0,0,0,0,5,0,1,1,0,0,0,,0.0,0.0,0.0,
富永真美,01,埼玉上尾メディックス,15,18,88,35,3,39.8,36.4,0,0,0,4,36,2,5,12,1,1,0,,1.9,0.2,10.4,100.0
富永真美,02,埼玉上尾メディックス,15,22,142,48,10,33.8,26.8,0,0,0,8,73,1,3,24,0,0,0,,2.2,0.4,8.6,
富永真美,03,埼玉上尾メディックス,15,14,79,35,2,44.3,41.8,0,0,0,4,67,3,1,26,1,0,0,,2.5,0.3,13.8,0.0
寺脇麻依子,01,KUROBEアクアフェアリーズ,7,16,97,29,6,29.9,23.7,0,0,0,7,61,4,0,18,52,31,0,,1.8,0.4,13.9,59.6
寺脇麻依子,02,KUROBEアクアフェアリーズ,7,21,77,17,4,22.1,16.9,0,0,0,9,63,2,2,14,70,32,0,,0.8,0.4,7.9,45.7
寺脇麻依子,03,KUROBEアクアフェアリーズ,7,14,46,13,1,28.3,26.1,0,0,0,7,39,1,0,15,33,19,0,,0.9,0.5,12.2,57.6
小原真美,01,大野石油広島オイラーズ,7,15,84,30,3,35.7,32.1,0,0,0,9,41,1,1,11,4,0,0,,2.0,0.6,8.5,0.0
小原真美,02,大野石油広島オイラーズ,7,22,91,40,5,44.0,38.5,0,0,0,10,73,4,3,25,1,0,0,,1.8,0.5,13.0,0.0
小原真美,03,大野石油広島オイラーズ,7,15,63,20,1,31.7,30.2,0,0,0,9,43,1,4,21,0,0,0,,1.3,0.6,12.2,
小受加代子,01,大野石油広島オイラーズ,2,15,132,37,10,28.0,20.5,0,0,0,2,34,2,5,12,77,44,0,,2.5,0.1,11.0,57.1
小受加代子,02,大野石油広島オイラーズ,2,22,201,68,9,33.8,29.4,3,1,0,5,71,6,11,21,92,66,0,33.3,3.1,0.2,12.0,71.7
小受加代子,03,大野石油広島オイラーズ,2,15,131,64,4,48.9,45.8,0,0,0,8,48,2,7,14,69,56,0,,4.3,0.5,7.8,81.2
小坂恵里,01,三洋電機レッドソア,7,11,0,0,0,,,0,0,0,0,2,0,1,0,15,7,0,,0.0,0.0,-12.5,46.7
小坂恵里,02,三洋電機レッドソア,7,16,0,0,0,,,0,0,0,0,17,0,0,5,20,10,0,,0.0,0.0,7.4,50.0
小坂恵里,03,三洋電機レッドソア,7,10,0,0,0,,,0,0,0,0,3,0,1,0,11,9,0,,0.0,0.0,-8.3,81.8
小野田恵子,01,大野石油広島オイラーズ,4,15,129,42,8,32.6,26.4,0,0,0,6,29,0,3,11,68,34,0,,2.8,0.4,6.9,50.0
小野田恵子,02,大野石油広島オイラーズ,4,22,182,76,10,41.8,36.3,1,0,0,6,55,3,2,20,93,59,0,0.0,3.5,0.3,13.6,63.4
小野田恵子,03,大野石油広島オイラーズ,4,15,139,51,7,36.7,31.7,0,0,0,2,30,1,5,8,59,39,0,,3.4,0.1,5.8,66.1
小野裕美子,01,Befcoビービースターズ,9,12,64,13,5,20.3,12.5,0,0,0,0,35,0,1,12,71,41,0,,1.1,0.0,7.9,57.7
小野裕美子,02,Befcoビービースターズ,9,18,89,15,8,16.9,7.9,0,0,0,1,63,4,3,23,135,63,0,,0.8,0.1,14.3,46.7
小野裕美子,03,Befcoビービースターズ,9,16,89,25,4,28.1,23.6,0,0,0,0,50,2,3,10,116,83,0,,1.6,0.0,7.5,71.6
山元瞳,01,三洋電機レッドソア,1,15,121,38,8,31.4,24.8,0,0,0,5,70,11,4,34,23,13,0,,2.5,0.3,26.4,56.5
山元瞳,02,三洋電機レッドソア,1,20,196,70,14,35.7,28.6,0,0,0,11,76,12,4,32,20,9,0,,3.5,0.6,25.0,45.0
山元瞳,03,三洋電機レッドソア,1,15,133,56,2,42.1,40.6,0,0,0,3,52,2,2,17,23,13,0,,3.7,0.2,11.1,56.5
山崎かおり,01,KUROBEアクアフェアリーズ,4,3,0,0,0,,,0,0,0,0,4,0,0,1,4,3,0,,0.0,0.0,6.2,75.0
山崎かおり,02,KUROBEアクアフェアリーズ,4,15,27,13,2,48.1,40.7,0,0,0,3,57,2,4,15,52,28,0,,0.9,0.2,8.3,53.8
山崎かおり,03,KUROBEアクアフェアリーズ,4,14,2,0,1,0.0,-50.0,0,0,0,1,13,0,0,1,71,45,0,,0.0,0.1,1.9,63.4
山田友香,01,三洋電機レッドソア,5,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
山田真里恵,01,PFUブルーキャッツ,10,3,0,0,0,,,0,0,0,0,6,0,0,3,0,0,0,,0.0,0.0,12.5,
山田真里恵,02,PFUブルーキャッツ,10,2,0,0,0,,,0,0,0,0,3,1,1,0,4,3,0,,0.0,0.0,25.0,75.0
山田真里恵,03,PFUブルーキャッツ,10,4,0,0,0,,,0,0,0,0,4,1,0,1,3,1,0,,0.0,0.0,31.2,33.3
岡田友子,01,PFUブルーキャッツ,8,15,28,15,1,53.6,50.0,0,0,0,10,45,1,3,17,7,5,0,,1.0,0.7,10.0,71.4
岡田友子,02,PFUブルーキャッツ,8,21,35,16,5,45.7,31.4,0,0,0,5,70,4,0,23,4,3,0,,0.8,0.2,13.9,75.0
岡田友子,03,PFUブルーキャッツ,8,16,42,16,0,38.1,38.1,0,0,0,9,60,3,7,20,0,0,0,,1.0,0.6,10.4,
岩本理恵,01,健祥会レッドハーツ,4,13,138,55,4,39.9,37.0,2,2,0,2,52,2,8,15,79,55,0,100.0,4.2,0.2,7.2,69.6
岩本理恵,02,健祥会レッドハーツ,4,14,135,32,8,23.7,17.8,0,0,0,1,34,2,5,6,65,45,0,,2.3,0.1,6.6,69.2
岩本理恵,03,健祥会レッドハーツ,4,2,3,1,0,33.3,33.3,0,0,0,0,0,0,0,0,3,2,0,,0.5,0.0,,66.7
常盤知花,01,Befcoビービースターズ,10,10,0,0,0,,,0,0,0,0,12,0,2,3,9,7,0,,0.0,0.0,2.1,77.8
常盤知花,02,Befcoビービースターズ,10,5,0,0,0,,,0,0,0,0,5,0,0,2,2,2,0,,0.0,0.0,10.0,100.0
常盤知花,03,Befcoビービースターズ,10,9,0,0,0,,,0,0,0,0,15,0,2,7,10,7,0,,0.0,0.0,8.3,70.0
平井真栄,01,KUROBEアクアフェアリーズ,14,16,9,4,0,44.4,44.4,0,0,0,3,49,1,5,18,0,0,0,,0.2,0.2,8.7,
平井真栄,02,KUROBEアクアフェアリーズ,14,21,7,3,0,42.9,42.9,0,0,0,0,83,5,2,31,3,2,0,,0.1,0.0,14.8,66.7
平井真栄,03,KUROBEアクアフェアリーズ,14,14,3,2,0,66.7,66.7,0,0,0,1,48,3,2,24,2,1,0,,0.1,0.1,17.7,50.0
平安座あきな,01,埼玉上尾メディックス,12,18,0,0,0,,,0,0,0,0,0,0,0,0,173,91,0,,0.0,0.0,,52.6
平安座あきな,02,埼玉上尾メディックス,12,8,0,0,0,,,0,0,0,0,10,1,3,4,10,3,0,,0.0,0.0,12.5,30.0
平安座あきな,03,埼玉上尾メディックス,12,2,0,0,0,,,0,0,0,0,3,0,0,1,3,1,0,,0.0,0.0,8.3,33.3
戸田かおり,01,三洋電機レッドソア,15,15,89,30,4,33.7,29.2,0,0,0,4,55,1,2,15,0,0,0,,2.0,0.3,7.7,
戸田かおり,02,三洋電機レッドソア,15,20,113,47,9,41.6,33.6,0,0,0,8,82,3,9,33,3,1,0,,2.4,0.4,11.0,33.3
戸田かおり,03,三洋電機レッドソア,15,15,82,35,3,42.7,39.0,0,0,0,8,58,3,5,9,1,1,0,,2.3,0.5,6.9,100.0
新田友紀,01,柏エンゼルクロス,13,14,0,0,0,,,0,0,0,0,24,0,1,8,28,18,0,,0.0,0.0,7.3,64.3
新田友紀,02,柏エンゼルクロス,13,13,0,0,0,,,0,0,0,0,18,0,0,8,12,8,0,,0.0,0.0,11.1,66.7
新田友紀,03,柏エンゼルクロス,13,9,0,0,0,,,0,0,0,0,16,0,1,1,9,7,0,,0.0,0.0,0.0,77.8
日高愛,01,健祥会レッドハーツ,9,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
日高愛,02,健祥会レッドハーツ,9,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
日高愛,03,健祥会レッドハーツ,9,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
春川裕美,01,大野石油広島オイラーズ,8,14,61,15,6,24.6,14.8,0,0,0,3,43,1,1,19,4,1,0,,1.1,0.2,12.8,25.0
春川裕美,02,大野石油広島オイラーズ,8,22,91,27,4,29.7,25.3,0,0,0,9,70,7,5,22,5,2,0,,1.2,0.4,16.1,40.0
春川裕美,03,大野石油広島オイラーズ,8,15,71,23,5,32.4,25.4,0,0,0,10,46,4,6,13,3,3,0,,1.5,0.7,12.5,100.0
時長真菜,01,PFUブルーキャッツ,4,3,0,0,0,,,0,0,0,0,6,1,0,2,0,0,0,,0.0,0.0,25.0,
時長真菜,02,PFUブルーキャッツ,4,4,0,0,0,,,0,0,0,0,5,0,0,2,0,0,0,,0.0,0.0,10.0,
時長真菜,03,PFUブルーキャッツ,4,9,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
服部晃佳,01,柏エンゼルクロス,16,14,108,36,13,33.3,21.3,1,0,1,0,47,3,5,6,63,38,0,0.0,2.6,0.0,6.9,60.3
服部晃佳,02,柏エンゼルクロス,16,22,190,64,13,33.7,26.8,1,0,0,1,64,0,8,27,112,62,0,0.0,2.9,0.0,7.4,55.4
服部晃佳,03,柏エンゼルクロス,16,14,96,40,6,41.7,35.4,0,0,0,3,47,1,4,9,82,54,0,,2.9,0.2,4.8,65.9
木村風子,01,柏エンゼルクロス,6,14,133,51,9,38.3,31.6,0,0,0,2,29,0,0,5,63,42,0,,3.6,0.1,4.3,66.7
木村風子,02,柏エンゼルクロス,6,22,202,73,18,36.1,27.2,0,0,0,1,68,2,1,21,76,52,0,,3.3,0.0,10.3,68.4
木村風子,03,柏エンゼルクロス,6,14,153,54,14,35.3,26.1,0,0,0,1,41,0,0,9,46,37,0,,3.9,0.1,5.5,80.4
李妍,01,Befcoビービースターズ,3,12,112,41,4,36.6,33.0,2,1,0,4,25,1,2,2,1,1,0,50.0,3.4,0.3,4.0,100.0
李妍,02,Befcoビービースターズ,3,18,142,38,14,26.8,16.9,0,0,0,10,41,3,3,10,0,0,0,,2.1,0.6,11.6,
李妍,03,Befcoビービースターズ,3,16,93,32,5,34.4,29.0,0,0,0,5,36,1,1,4,1,1,0,,2.0,0.3,4.9,100.0
村上友香,01,三洋電機レッドソア,8,15,151,57,8,37.7,32.5,0,0,0,3,52,3,3,16,29,16,0,,3.8,0.2,12.0,55.2
村上友香,02,三洋電機レッドソア,8,20,199,79,12,39.7,33.7,1,0,1,8,88,3,3,29,28,16,0,0.0,4.0,0.4,10.8,57.1
村上友香,03,三洋電機レッドソア,8,15,167,51,13,30.5,22.8,0,0,0,8,52,1,3,11,29,16,0,,3.4,0.5,5.8,55.2
村上秀子,02,柏エンゼルクロス,7,3,1,0,1,0.0,-100.0,0,0,0,0,5,0,1,4,6,3,0,,0.0,0.0,15.0,50.0
村上秀子,03,柏エンゼルクロス,7,3,0,0,0,,,0,0,0,0,3,0,1,1,2,0,0,,0.0,0.0,0.0,0.0
村上菜央,01,KUROBEアクアフェアリーズ,15,16,111,44,12,39.6,28.8,0,0,0,8,53,0,1,20,1,0,0,,2.8,0.5,9.0,0.0
村上菜央,02,KUROBEアクアフェアリーズ,15,21,160,55,22,34.4,20.6,0,0,0,9,71,1,5,21,5,1,0,,2.6,0.4,7.0,20.0
村上菜央,03,KUROBEアクアフェアリーズ,15,14,125,43,15,34.4,22.4,0,0,0,6,44,0,0,15,0,0,0,,3.1,0.4,8.5,
松永真果,01,PFUブルーキャッツ,2,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
松永真果,02,PFUブルーキャッツ,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
松永真果,03,PFUブルーキャッツ,2,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0,0.0,
松田直子,01,健祥会レッドハーツ,11,13,0,0,0,,,0,0,0,0,0,0,0,0,63,48,0,,0.0,0.0,,76.2
松田直子,02,健祥会レッドハーツ,11,24,0,0,0,,,0,0,0,0,0,0,0,0,122,95,0,,0.0,0.0,,77.9
松田直子,03,健祥会レッドハーツ,11,16,0,0,0,,,0,0,0,0,0,0,0,0,87,69,0,,0.0,0.0,,79.3
林弘美,01,三洋電機レッドソア,3,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
林弘美,02,三洋電機レッドソア,3,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
林弘美,03,三洋電機レッドソア,3,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
林蓉子,01,三洋電機レッドソア,14,15,0,0,0,,,0,0,0,0,0,0,0,0,92,69,0,,0.0,0.0,,75.0
林蓉子,02,三洋電機レッドソア,14,20,0,0,0,,,0,0,0,0,0,0,0,0,104,64,0,,0.0,0.0,,61.5
林蓉子,03,三洋電機レッドソア,14,15,0,0,0,,,0,0,0,0,0,0,0,0,115,86,0,,0.0,0.0,,74.8
桑実磨里,01,大野石油広島オイラーズ,1,15,20,7,1,35.0,30.0,1,0,0,2,53,0,1,15,1,0,0,0.0,0.5,0.1,6.6,0.0
桑実磨里,02,大野石油広島オイラーズ,1,22,41,12,0,29.3,29.3,2,0,0,13,75,2,2,33,3,0,0,0.0,0.5,0.6,13.0,0.0
桑実磨里,03,大野石油広島オイラーズ,1,15,25,10,3,40.0,28.0,0,0,0,4,65,4,2,24,0,0,0,,0.7,0.3,14.6,
森田亜衣,01,大野石油広島オイラーズ,9,12,19,2,4,10.5,-10.5,0,0,0,0,21,2,1,5,15,7,0,,0.2,0.0,14.3,46.7
森田亜衣,02,大野石油広島オイラーズ,9,11,15,3,0,20.0,20.0,0,0,0,0,16,0,2,8,15,6,0,,0.3,0.0,9.4,40.0
森田亜衣,03,大野石油広島オイラーズ,9,7,1,0,1,0.0,-100.0,0,0,0,0,10,0,2,3,8,6,0,,0.0,0.0,2.5,75.0
槌谷優,01,三洋電機レッドソア,11,15,72,26,5,36.1,29.2,0,0,0,2,69,6,3,23,66,50,0,,1.7,0.1,15.9,75.8
