名前,月,チーム,背番号,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
丸山紗季,11,KUROBEアクアフェアリーズ,1,21,68,26,2,38.2,35.3,0,0,0,2,65,2,7,20,7,4,0,,1.2,0.1,8.1,57.1
丸山紗季,12,KUROBEアクアフェアリーズ,1,9,7,1,1,14.3,0.0,0,0,0,0,22,2,1,7,1,1,0,,0.1,0.0,15.9,100.0
井上実咲,01,JAぎふリオレーナ,12,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
井上実咲,02,JAぎふリオレーナ,12,8,37,11,4,29.7,18.9,0,0,0,1,22,1,1,6,0,0,0,,1.4,0.1,10.2,
井上実咲,11,JAぎふリオレーナ,12,2,3,0,0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,,0.0,0.5,0.0,
井上実咲,12,JAぎふリオレーナ,12,2,12,2,2,16.7,0.0,0,0,0,0,5,0,1,1,0,0,0,,1.0,0.0,0.0,
今井里美,01,JAぎふリオレーナ,3,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
今井里美,02,JAぎふリオレーナ,3,8,106,33,4,31.1,27.4,0,0,0,0,25,2,3,6,23,10,6,,4.1,0.0,11.0,56.5
今井里美,11,JAぎふリオレーナ,3,1,13,5,1,38.5,30.8,0,0,0,0,3,0,0,0,0,0,0,,5.0,0.0,0.0,
今井里美,12,JAぎふリオレーナ,3,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
今門璃穂,01,フォレストリーヴズ熊本,4,7,66,17,1,25.8,24.2,5,1,1,1,26,0,3,8,0,0,0,20.0,2.4,0.1,4.8,
今門璃穂,02,フォレストリーヴズ熊本,4,5,13,2,2,15.4,0.0,0,0,0,0,5,0,0,1,3,1,1,,0.4,0.0,5.0,50.0
今門璃穂,11,フォレストリーヴズ熊本,4,9,56,14,4,25.0,17.9,1,0,0,1,25,0,0,10,0,0,0,0.0,1.6,0.1,10.0,
今門璃穂,12,フォレストリーヴズ熊本,4,7,49,16,3,32.7,26.5,0,0,0,0,25,0,2,6,0,0,0,,2.3,0.0,4.0,
佐々原和,01,JAぎふリオレーナ,2,5,51,9,2,17.6,13.7,0,0,0,0,14,0,0,0,26,13,6,,1.8,0.0,0.0,61.5
佐々原和,02,JAぎふリオレーナ,2,4,0,0,0,,,0,0,0,0,0,0,0,0,2,1,0,,0.0,0.0,,50.0
佐々原和,11,JAぎふリオレーナ,2,17,0,0,0,,,0,0,0,0,0,0,0,0,17,6,4,,0.0,0.0,,47.1
佐々原和,12,JAぎふリオレーナ,2,4,0,0,0,,,0,0,0,0,0,0,0,0,4,1,2,,0.0,0.0,,50.0
佐々木美帆,01,JAぎふリオレーナ,11,11,29,12,0,41.4,41.4,0,0,0,1,36,3,4,12,6,2,1,,1.1,0.1,13.9,41.7
佐々木美帆,02,JAぎふリオレーナ,11,21,94,34,4,36.2,31.9,0,0,0,8,78,4,7,27,6,3,0,,1.6,0.4,11.5,50.0
佐々木美帆,11,JAぎふリオレーナ,11,22,81,29,5,35.8,29.6,0,0,0,7,71,2,5,20,4,2,0,,1.3,0.3,8.1,50.0
佐々木美帆,12,JAぎふリオレーナ,11,11,31,12,1,38.7,35.5,0,0,0,6,34,2,2,9,3,2,0,,1.1,0.5,11.0,66.7
佐々木萌,01,岡山シーガルズ,7,12,156,53,8,34.0,28.8,1,0,0,1,35,3,2,7,56,28,11,0.0,4.4,0.1,12.1,59.8
佐々木萌,02,岡山シーガルズ,7,19,226,82,6,36.3,33.6,4,3,0,2,74,5,5,16,73,37,15,75.0,4.3,0.1,10.5,61.0
佐々木萌,11,岡山シーガルズ,7,20,220,68,8,30.9,27.3,3,0,1,2,62,2,1,14,73,30,23,0.0,3.4,0.1,8.5,56.8
佐々木萌,12,岡山シーガルズ,7,7,61,27,3,44.3,39.3,2,1,0,2,23,1,0,6,20,14,1,50.0,3.9,0.3,10.9,72.5
佐藤みなみ,01,フォレストリーヴズ熊本,8,8,0,0,0,,,0,0,0,0,0,0,0,0,17,8,6,,0.0,0.0,,64.7
佐藤みなみ,02,フォレストリーヴズ熊本,8,25,0,0,0,,,0,0,0,0,0,0,0,0,61,31,20,,0.0,0.0,,67.2
佐藤みなみ,11,フォレストリーヴズ熊本,8,25,0,0,0,,,0,0,0,0,0,0,0,0,65,27,18,,0.0,0.0,,55.4
佐藤みなみ,12,フォレストリーヴズ熊本,8,7,0,0,0,,,0,0,0,0,0,0,0,0,15,9,4,,0.0,0.0,,73.3
佐藤仁美,01,トヨタ自動車ヴァルキューレ,6,13,36,13,2,36.1,30.6,0,0,0,3,33,0,2,6,2,0,2,,1.0,0.2,3.0,50.0
佐藤仁美,02,トヨタ自動車ヴァルキューレ,6,16,66,21,4,31.8,25.8,0,0,0,8,45,3,5,9,8,6,0,,1.3,0.5,8.9,75.0
佐藤仁美,11,トヨタ自動車ヴァルキューレ,6,18,62,22,5,35.5,27.4,0,0,0,8,79,0,3,19,8,4,1,,1.2,0.4,5.1,56.2
佐藤仁美,12,トヨタ自動車ヴァルキューレ,6,15,53,12,3,22.6,17.0,1,0,0,2,45,4,4,11,1,0,0,0.0,0.8,0.1,12.8,0.0
佐藤優花,01,トヨタ自動車ヴァルキューレ,4,13,213,85,12,39.9,34.3,42,19,3,2,37,1,0,4,4,2,1,45.2,6.5,0.2,5.4,62.5
佐藤優花,02,トヨタ自動車ヴァルキューレ,4,18,299,91,21,30.4,23.4,72,19,10,5,65,1,2,21,8,3,3,26.4,5.1,0.3,8.8,56.2
佐藤優花,11,トヨタ自動車ヴァルキューレ,4,18,315,118,16,37.5,32.4,42,15,5,6,54,3,2,14,26,12,5,35.7,6.6,0.3,11.1,55.8
佐藤優花,12,トヨタ自動車ヴァルキューレ,4,17,294,111,13,37.8,33.3,30,9,3,1,57,2,1,18,4,3,1,30.0,6.5,0.1,11.0,87.5
佐藤愛美,01,大野石油広島オイラーズ,9,7,29,10,0,34.5,34.5,0,0,0,1,10,0,0,2,1,0,0,,1.4,0.1,5.0,0.0
佐藤愛美,02,大野石油広島オイラーズ,9,9,36,7,4,19.4,8.3,0,0,0,1,5,1,0,2,1,1,0,,0.8,0.1,30.0,100.0
佐藤愛美,11,大野石油広島オイラーズ,9,12,85,21,3,24.7,21.2,10,2,0,2,26,1,3,7,13,3,4,20.0,1.8,0.2,7.7,38.5
佐藤愛美,12,大野石油広島オイラーズ,9,4,31,11,3,35.5,25.8,0,0,0,1,6,0,0,0,1,0,1,,2.8,0.2,0.0,50.0
佐野遥香,01,JAぎふリオレーナ,14,10,8,2,0,25.0,25.0,0,0,0,1,37,2,3,10,1,0,0,,0.2,0.1,10.1,0.0
佐野遥香,02,JAぎふリオレーナ,14,21,4,1,0,25.0,25.0,0,0,0,1,91,3,5,34,3,0,0,,0.0,0.0,11.3,0.0
佐野遥香,11,JAぎふリオレーナ,14,4,2,0,0,0.0,0.0,0,0,0,1,21,1,1,7,0,0,0,,0.0,0.2,11.9,
佐野遥香,12,JAぎふリオレーナ,14,3,2,1,0,50.0,50.0,0,0,0,0,3,0,1,0,0,0,0,,0.3,0.0,-8.3,
倉見夏乃,01,KUROBEアクアフェアリーズ,2,11,50,15,2,30.0,26.0,1,0,0,6,22,1,2,3,4,4,0,0.0,1.4,0.5,5.7,100.0
倉見夏乃,02,KUROBEアクアフェアリーズ,2,16,53,21,7,39.6,26.4,1,0,0,14,37,1,1,13,2,1,0,0.0,1.3,0.9,10.8,50.0
倉見夏乃,11,KUROBEアクアフェアリーズ,2,19,57,32,8,56.1,42.1,0,0,0,10,47,2,3,19,6,5,1,,1.7,0.5,12.8,91.7
倉見夏乃,12,KUROBEアクアフェアリーズ,2,10,33,14,2,42.4,36.4,0,0,0,8,28,1,2,12,0,0,0,,1.4,0.8,12.5,
前田明里,01,岡山シーガルズ,23,1,2,1,0,50.0,50.0,0,0,0,0,0,0,0,0,0,0,0,,1.0,0.0,,
北川海育,01,大野石油広島オイラーズ,1,15,87,31,5,35.6,29.9,0,0,0,5,36,0,1,11,11,4,5,,2.1,0.3,6.9,59.1
北川海育,02,大野石油広島オイラーズ,1,26,128,55,3,43.0,40.6,0,0,0,8,76,5,4,16,8,7,1,,2.1,0.3,10.5,93.8
北川海育,11,大野石油広島オイラーズ,1,19,127,44,3,34.6,32.3,0,0,0,8,56,2,0,15,2,1,1,,2.3,0.4,10.3,75.0
北川海育,12,大野石油広島オイラーズ,1,6,21,8,0,38.1,38.1,0,0,0,0,12,0,0,3,1,0,1,,1.3,0.0,6.2,50.0
南美寿希,01,KUROBEアクアフェアリーズ,8,11,3,1,0,33.3,33.3,0,0,0,1,49,1,3,10,0,0,0,,0.1,0.1,5.6,
南美寿希,02,KUROBEアクアフェアリーズ,8,21,4,3,0,75.0,75.0,0,0,0,4,78,4,3,19,1,1,0,,0.1,0.2,10.3,100.0
南美寿希,11,KUROBEアクアフェアリーズ,8,26,10,5,0,50.0,50.0,0,0,0,3,87,0,4,28,2,0,1,,0.2,0.1,6.9,25.0
南美寿希,12,KUROBEアクアフェアリーズ,8,10,1,1,0,100.0,100.0,0,0,0,2,29,0,0,5,1,0,0,,0.1,0.2,4.3,0.0
吉井奎乃,01,JAぎふリオレーナ,4,6,96,24,6,25.0,18.8,6,1,1,2,16,0,0,3,45,18,11,16.7,4.0,0.3,4.7,52.2
吉井奎乃,02,JAぎふリオレーナ,4,18,235,75,17,31.9,24.7,13,6,0,7,50,1,2,20,106,33,28,46.2,4.2,0.4,11.0,44.3
吉井奎乃,11,JAぎふリオレーナ,4,22,242,72,25,29.8,19.4,27,6,3,5,70,2,1,30,143,56,46,22.2,3.3,0.2,13.2,55.2
吉井奎乃,12,JAぎふリオレーナ,4,12,184,49,13,26.6,19.6,15,1,1,3,38,1,4,11,68,39,10,6.7,4.1,0.2,7.2,64.7
吉安遥,01,PFUブルーキャッツ,3,11,59,17,7,28.8,16.9,2,0,0,3,33,1,2,8,47,25,14,0.0,1.5,0.3,7.6,68.1
吉安遥,02,PFUブルーキャッツ,3,15,54,14,7,25.9,13.0,4,0,1,1,30,0,2,9,74,45,19,0.0,0.9,0.1,5.8,73.6
吉安遥,11,PFUブルーキャッツ,3,12,18,9,0,50.0,50.0,1,0,0,0,16,0,2,3,59,28,10,0.0,0.8,0.0,1.6,55.9
吉安遥,12,PFUブルーキャッツ,3,3,10,4,0,40.0,40.0,1,0,0,1,14,0,1,2,25,18,2,0.0,1.3,0.3,1.8,76.0
吉岡美晴,01,岡山シーガルズ,4,8,48,13,3,27.1,20.8,0,0,0,1,17,0,0,5,16,10,2,,1.6,0.1,7.4,68.8
吉岡美晴,02,岡山シーガルズ,4,11,38,14,1,36.8,34.2,0,0,0,0,9,0,2,4,22,9,9,,1.3,0.0,5.6,61.4
吉川ひかる,01,KUROBEアクアフェアリーズ,13,4,0,0,0,,,0,0,0,0,5,0,0,1,0,0,0,,0.0,0.0,5.0,
吉川ひかる,02,KUROBEアクアフェアリーズ,13,9,5,1,0,20.0,20.0,0,0,0,0,13,0,0,2,0,0,0,,0.1,0.0,3.8,
吉川ひかる,11,KUROBEアクアフェアリーズ,13,10,0,0,0,,,0,0,0,0,16,0,2,3,0,0,0,,0.0,0.0,1.6,
吉川ひかる,12,KUROBEアクアフェアリーズ,13,5,0,0,0,,,0,0,0,0,9,0,0,1,0,0,0,,0.0,0.0,2.8,
吉本梓穂,01,大野石油広島オイラーズ,8,13,101,31,10,30.7,20.8,0,0,0,0,34,0,2,6,110,41,35,,2.4,0.0,2.9,53.2
吉本梓穂,02,大野石油広島オイラーズ,8,15,38,4,7,10.5,-7.9,0,0,0,0,24,0,2,9,50,19,11,,0.3,0.0,7.3,49.0
吉本梓穂,11,大野石油広島オイラーズ,8,18,137,31,6,22.6,18.2,0,0,0,3,47,2,2,18,138,58,39,,1.7,0.2,12.8,56.2
吉本梓穂,12,大野石油広島オイラーズ,8,3,13,3,1,23.1,15.4,0,0,0,0,4,0,1,0,17,7,5,,1.0,0.0,-6.2,55.9
吉田伽那,01,トヨタ自動車ヴァルキューレ,19,2,3,0,0,0.0,0.0,0,0,0,0,2,0,0,0,0,0,0,,0.0,0.0,0.0,
吉田伽那,02,トヨタ自動車ヴァルキューレ,19,5,12,5,0,41.7,41.7,0,0,0,0,4,0,0,2,0,0,0,,1.0,0.0,12.5,
吉田伽那,11,トヨタ自動車ヴァルキューレ,19,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
吉田伽那,12,トヨタ自動車ヴァルキューレ,19,4,0,0,0,,,0,0,0,0,8,2,1,3,0,0,0,,0.0,0.0,31.2,
吉里遥,01,大野石油広島オイラーズ,6,15,190,62,16,32.6,24.2,31,7,6,4,47,2,11,13,0,0,0,22.6,4.1,0.3,5.3,
吉里遥,02,大野石油広島オイラーズ,6,25,324,96,16,29.6,24.7,39,12,6,6,62,4,17,9,6,2,0,30.8,3.8,0.2,3.2,33.3
吉里遥,11,大野石油広島オイラーズ,6,18,214,68,16,31.8,24.3,45,11,7,2,41,1,5,12,0,0,0,24.4,3.8,0.1,6.7,
吉里遥,12,大野石油広島オイラーズ,6,6,55,14,6,25.5,14.5,11,1,5,0,8,0,4,0,2,2,0,9.1,2.3,0.0,-12.5,100.0
和才奈々美,01,KUROBEアクアフェアリーズ,3,11,112,34,7,30.4,24.1,4,1,0,2,46,4,2,13,83,50,14,25.0,3.1,0.2,14.7,68.7
和才奈々美,02,KUROBEアクアフェアリーズ,3,21,201,65,16,32.3,24.4,12,1,1,12,95,5,3,33,151,89,30,8.3,3.1,0.6,13.2,68.9
和才奈々美,11,KUROBEアクアフェアリーズ,3,26,243,84,17,34.6,27.6,8,0,1,12,119,4,3,44,218,123,40,0.0,3.2,0.5,12.0,65.6
和才奈々美,12,KUROBEアクアフェアリーズ,3,10,86,30,6,34.9,27.9,3,0,1,1,32,0,1,7,78,48,17,0.0,3.0,0.1,4.7,72.4
堀ノ内麗,02,岡山シーガルズ,55,1,2,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
堀口あやか,01,PFUブルーキャッツ,11,1,0,0,0,,,0,0,0,0,2,0,0,0,0,0,0,,0.0,0.0,0.0,
堀口あやか,02,PFUブルーキャッツ,11,9,24,10,0,41.7,41.7,3,2,0,1,14,0,1,2,40,18,12,66.7,1.1,0.1,1.8,60.0
堀口あやか,11,PFUブルーキャッツ,11,1,13,3,1,23.1,15.4,1,0,1,2,3,0,0,2,1,0,0,0.0,3.0,2.0,16.7,0.0
大升知春,11,岡山シーガルズ,25,3,23,5,1,21.7,17.4,0,0,0,0,5,0,0,0,5,2,1,,1.7,0.0,0.0,50.0
大升知春,12,岡山シーガルズ,25,1,3,1,0,33.3,33.3,0,0,0,0,0,0,0,0,0,0,0,,1.0,0.0,,
大楠鼓雪,01,岡山シーガルズ,22,9,44,14,3,31.8,25.0,0,0,0,6,34,5,0,13,21,9,4,,1.6,0.7,24.3,52.4
大楠鼓雪,02,岡山シーガルズ,22,15,93,38,2,40.9,38.7,0,0,0,5,40,5,2,14,28,14,7,,2.5,0.3,20.0,62.5
大楠鼓雪,11,岡山シーガルズ,22,17,66,31,2,47.0,43.9,0,0,0,8,62,4,2,22,22,10,7,,1.8,0.5,14.5,61.4
大楠鼓雪,12,岡山シーガルズ,22,7,33,18,0,54.5,54.5,0,0,0,10,25,0,1,8,14,5,3,,2.6,1.4,7.0,46.4
大橋亜美,01,トヨタ自動車ヴァルキューレ,11,13,0,0,0,,,0,0,0,0,0,0,0,0,65,36,7,,0.0,0.0,,60.8
大橋亜美,02,トヨタ自動車ヴァルキューレ,11,18,0,0,0,,,0,0,0,0,0,0,0,0,74,39,14,,0.0,0.0,,62.2
大橋亜美,11,トヨタ自動車ヴァルキューレ,11,18,0,0,0,,,0,0,0,0,0,0,0,0,120,63,23,,0.0,0.0,,62.1
大橋亜美,12,トヨタ自動車ヴァルキューレ,11,17,0,0,0,,,0,0,0,0,0,0,0,0,85,37,17,,0.0,0.0,,53.5
大盛梢,01,KUROBEアクアフェアリーズ,14,11,38,13,3,34.2,26.3,0,0,0,3,26,1,2,8,7,6,0,,1.2,0.3,9.6,85.7
大盛梢,02,KUROBEアクアフェアリーズ,14,20,76,27,4,35.5,30.3,1,0,0,23,69,4,5,15,2,0,1,0.0,1.4,1.2,9.4,25.0
大盛梢,11,KUROBEアクアフェアリーズ,14,25,88,36,6,40.9,34.1,0,0,0,24,78,3,4,20,3,2,0,,1.4,1.0,9.0,66.7
大盛梢,12,KUROBEアクアフェアリーズ,14,7,27,5,3,18.5,7.4,0,0,0,2,18,0,0,4,3,2,1,,0.7,0.3,5.6,83.3
太田あかり,01,KUROBEアクアフェアリーズ,12,1,0,0,0,,,0,0,0,0,1,0,1,0,0,0,0,,0.0,0.0,-25.0,
太田あかり,02,KUROBEアクアフェアリーズ,12,7,5,2,0,40.0,40.0,0,0,0,0,8,0,1,2,5,4,0,,0.3,0.0,3.1,80.0
太田あかり,11,KUROBEアクアフェアリーズ,12,15,125,43,9,34.4,27.2,10,1,1,0,37,2,2,12,71,22,26,10.0,2.9,0.0,12.2,49.3
太田あかり,12,KUROBEアクアフェアリーズ,12,2,2,1,0,50.0,50.0,1,1,0,0,2,0,0,1,4,2,0,100.0,0.5,0.0,12.5,50.0
宇田沙織,01,PFUブルーキャッツ,16,15,96,32,2,33.3,31.2,9,2,0,5,59,2,5,23,90,42,25,22.2,2.1,0.3,11.0,60.6
宇田沙織,02,PFUブルーキャッツ,16,18,82,38,6,46.3,39.0,5,0,0,7,61,1,4,14,50,30,10,0.0,2.1,0.4,5.7,70.0
宇田沙織,11,PFUブルーキャッツ,16,18,75,24,10,32.0,18.7,8,2,0,5,60,2,3,16,112,41,30,25.0,1.3,0.3,8.8,50.0
宇田沙織,12,PFUブルーキャッツ,16,2,0,0,0,,,0,0,0,0,6,0,0,1,0,0,0,,0.0,0.0,4.2,
宇賀神みずき,01,岡山シーガルズ,5,3,0,0,0,,,0,0,0,0,4,0,0,1,0,0,0,,0.0,0.0,6.2,
宇賀神みずき,11,岡山シーガルズ,5,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
宇賀神みずき,12,岡山シーガルズ,5,3,0,0,0,,,0,0,0,0,6,0,0,1,0,0,0,,0.0,0.0,4.2,
宮下遥,01,岡山シーガルズ,14,12,7,1,1,14.3,0.0,0,0,0,7,37,3,4,14,0,0,0,,0.1,0.6,14.9,
宮下遥,02,岡山シーガルズ,14,19,5,2,1,40.0,20.0,0,0,0,7,82,5,4,27,1,0,0,,0.1,0.4,13.1,0.0
宮下遥,11,岡山シーガルズ,14,17,10,4,1,40.0,30.0,0,0,0,3,64,4,2,26,0,0,0,,0.2,0.2,15.6,
宮下遥,12,岡山シーガルズ,14,7,1,0,0,0.0,0.0,0,0,0,1,28,1,0,6,0,0,0,,0.0,0.1,8.9,
宮井遥,01,JAぎふリオレーナ,6,7,67,24,8,35.8,23.9,4,1,2,2,23,2,0,6,0,0,0,25.0,3.4,0.3,15.2,
宮井遥,02,JAぎふリオレーナ,6,12,100,32,8,32.0,24.0,0,0,0,2,40,2,3,13,0,0,0,,2.7,0.2,11.2,
宮井遥,11,JAぎふリオレーナ,6,14,161,45,9,28.0,22.4,7,3,1,2,56,6,5,16,0,0,0,42.9,3.2,0.1,15.6,
宮井遥,12,JAぎふリオレーナ,6,12,118,42,7,35.6,29.7,4,2,0,2,52,5,4,25,2,0,0,50.0,3.5,0.2,19.7,0.0
宮原佳代,01,フォレストリーヴズ熊本,5,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
宮原佳代,02,フォレストリーヴズ熊本,5,6,0,0,0,,,0,0,0,0,0,0,0,0,6,1,1,,0.0,0.0,,25.0
宮原佳代,11,フォレストリーヴズ熊本,5,6,0,0,0,,,0,0,0,0,0,0,0,0,9,1,3,,0.0,0.0,,27.8
宮原佳代,12,フォレストリーヴズ熊本,5,2,0,0,0,,,0,0,0,0,0,0,0,0,3,1,0,,0.0,0.0,,33.3
小野寺夏希,01,岡山シーガルズ,31,4,1,1,0,100.0,100.0,0,0,0,0,16,1,1,6,0,0,0,,0.2,0.0,14.1,
小野寺夏希,02,岡山シーガルズ,31,12,1,0,0,0.0,0.0,0,0,0,0,11,0,1,2,0,0,0,,0.0,0.0,2.3,
尾花佳甫,01,JAぎふリオレーナ,7,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
尾花佳甫,02,JAぎふリオレーナ,7,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
尾花佳甫,11,JAぎふリオレーナ,7,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
尾花佳甫,12,JAぎふリオレーナ,7,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
居村杏奈,01,岡山シーガルズ,12,10,41,15,1,36.6,34.1,0,0,0,3,24,0,0,5,1,1,0,,1.5,0.3,5.2,100.0
居村杏奈,02,岡山シーガルズ,12,5,14,5,0,35.7,35.7,0,0,0,1,7,0,0,0,0,0,0,,1.0,0.2,0.0,
居村杏奈,11,岡山シーガルズ,12,12,52,15,1,28.8,26.9,0,0,0,6,38,1,2,7,3,0,1,,1.2,0.5,5.9,16.7
居村杏奈,12,岡山シーガルズ,12,5,19,9,1,47.4,42.1,0,0,0,2,18,0,1,5,4,1,1,,1.8,0.4,5.6,37.5
山内佑里子,01,大野石油広島オイラーズ,10,12,80,21,4,26.2,21.2,0,0,0,2,22,0,2,5,81,43,23,,1.8,0.2,3.4,67.3
山内佑里子,02,大野石油広島オイラーズ,10,25,222,66,13,29.7,23.9,0,0,0,3,62,2,2,10,239,83,76,,2.6,0.1,6.5,50.6
山内佑里子,11,大野石油広島オイラーズ,10,4,19,4,2,21.1,10.5,0,0,0,1,5,0,0,0,21,8,2,,1.0,0.2,0.0,42.9
山内佑里子,12,大野石油広島オイラーズ,10,4,24,7,3,29.2,16.7,0,0,0,0,5,0,0,0,24,13,6,,1.8,0.0,0.0,66.7
山口舞,11,岡山シーガルズ,2,1,0,0,0,,,0,0,0,0,1,0,0,1,1,0,0,,0.0,0.0,25.0,0.0
山形美沙紀,01,フォレストリーヴズ熊本,2,8,63,20,1,31.7,30.2,0,0,0,0,27,1,1,5,78,34,18,,2.5,0.0,7.4,55.1
